filename	SOURCE	CUE	CONTENT
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval		248,249	249,257
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	246,248	258,259	259,277
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	278,279	279,280	280,291
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	313,315	312,313	292,312
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	388,395	395,396	396,401
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	446,447	447,448	448,450
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval		461,462	462,464
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	453,455	474,483	483,491
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	531,533	492,497	497,530
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	566,568	568,569	569,597
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	608,610	610,614	614,639
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	666,668	668,669	640,666
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	670,672	678,679	679,694
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	695,697	697,699	699,706
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	716,717	717,718	707,716
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	743,745	749,750	750,755
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	787,789	789,790	766,787
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	803,805	805,806	791,803
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval		836,837	837,839
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	834,836	840,841	841,859
nyt_2016-06-28_clinton-and-warren-team-up-on-tr.xml.conll.features.foreval	863,864	864,865	859,862
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	73,74	74,75	75,82
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	99,100	100,101	101,119
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval		169,170	170,176
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	335,337	337,339	339,370
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval		373,374	371,373
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	452,460	461,462	462,467
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval		470,472	469,470
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval		486,487	483,486
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	512,516	516,517	507,511
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	532,533	533,540	540,556
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	568,570	570,571	571,578
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval		587,588	588,590
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	584,587	591,594	594,599
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	661,663	670,679	679,695
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	709,711	735,738	738,747
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	762,765	765,766	748,761
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval		848,851	844,848
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	859,861	861,862	862,869
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	878,879	879,882	882,884
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	874,876	891,893	893,896
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	960,961	961,962	962,985
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	996,998	998,999	985,996
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	945,952	952,953	953,959
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval		940,942	937,940
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	1021,1033	1034,1035	1035,1049
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	1055,1057	1057,1058	1050,1055
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	1090,1092	1098,1102	1104,1127
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval		1135,1136	1128,1135
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	1150,1153	1158,1159	1159,1160
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	1185,1186	1186,1187	1187,1190
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval		1203,1205	1205,1208
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	1242,1275	1240,1242	1209,1239
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	1329,1331	1331,1332	1312,1328
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	1355,1356	1356,1357	1333,1355
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval		1468,1470	1463,1468
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	1525,1527	1527,1529	1529,1537
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval		1577,1579	1574,1577
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	1602,1617	1601,1602	1580,1601
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	1648,1650	1650,1653	1653,1657
nyt_2016-06-29_the-perfect-term-for-conservativ.xml.conll.features.foreval	1691,1693	1693,1694	1662,1691
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	48,50	50,51	29,48
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	57,59	59,60	60,65
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval		84,85	85,87
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	82,84	98,99	99,120
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	144,147	147,151	151,157
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	196,198	198,199	169,196
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	272,273	270,272	243,269
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval		350,351	351,359
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval		383,384	384,394
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	504,505	505,506	506,513
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	515,517	528,530	530,537
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	566,567	567,569	539,565
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	580,587	578,580	571,577
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	598,600	600,604	604,608
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	735,737	737,738	738,757
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	758,759	759,760	760,772
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	908,910	910,911	911,913
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	870,902	913,915	915,927
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	952,963	951,952	935,951
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	1019,1021	1021,1022	1022,1040
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	1045,1047	1047,1048	1048,1056
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	1093,1104	1092,1093	1057,1092
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	1133,1136	1136,1138	1138,1169
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	1204,1211	1201,1203	1211,1217
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	1232,1233	1233,1235	1235,1237
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	1239,1243	1243,1244	1244,1268
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	1276,1278	1278,1279	1279,1286
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	1287,1288	1290,1291	1291,1302
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	1305,1306	1306,1307	1307,1309
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	1407,1411	1411,1412	1392,1407
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	1413,1415	1415,1417	1417,1425
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	1433,1434	1434,1435	1426,1433
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	977,979	979,980	980,994
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	995,998	998,999	999,1018
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	714,715	715,723	723,731
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	466,468	468,469	469,476
nyt_2016-07-05_a-rush-for-books-on-trump.xml.conll.features.foreval	320,321	321,328	328,334
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval		1,2	2,3
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval		4,5	5,11
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	44,52	52,53	55,77
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	77,83	83,85	85,108
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	109,111	111,112	118,143
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	234,235	235,236	233,234
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	294,316	293,294	261,293
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval		351,352	352,364
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	343,345	369,370	370,375
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	396,397	397,398	376,396
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	409,415	415,417	417,431
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	432,443	443,444	444,475
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	485,495	495,498	498,503
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	504,506	506,507	507,508
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	535,536	536,537	522,535
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	569,570	570,571	546,569
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	625,628	628,630	640,663
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	679,681	681,682	678,679
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	747,750	750,754	754,767
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	770,771	771,775	775,796
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	797,813	830,831	831,842
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	931,933	933,934	934,943
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	960,963	963,967	967,988
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	1005,1031	1031,1032	1033,1051
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval		1087,1091	1091,1115
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	1116,1119	1119,1123	1123,1125
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	1165,1167	1161,1164	1160,1161
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	1210,1215	1208,1210	1194,1207
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	1216,1217	1217,1218	1218,1232
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval		1234,1236	1236,1243
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	1244,1253	1258,1261	1261,1280
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval	1290,1291	1291,1292	1292,1305
nyt_2016-07-07_in-criticizing-clinton-hints-tha.xml.conll.features.foreval			
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	105,106	106,107	107,116
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	64,66	67,68	68,94
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	210,211	211,213	208,210
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	235,237	237,238	238,247
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	256,257	257,261	261,272
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	320,321	321,322	322,324
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	358,360	360,363	363,372
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	543,544	544,548	548,558
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	637,649	635,637	623,634
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval		651,653	653,658
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	701,703	703,704	704,710
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	711,714	714,716	716,737
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	737,738	738,741	741,743
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	745,747	747,751	751,757
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	807,809	809,810	810,812
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval		816,818	815,816
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	892,919	891,892	864,891
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	920,922	922,925	925,938
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval		943,946	946,947
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	941,943	953,954	955,963
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	991,994	994,998	998,1013
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	1015,1016	1016,1017	1017,1019
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	1094,1095	1095,1097	1097,1105
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	1106,1108	1108,1109	1109,1114
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	1115,1120	1120,1121	1121,1147
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	1217,1218	1218,1219	1219,1222
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	1148,1149	1149,1152	1152,1162
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	1271,1284	1296,1299	1299,1303
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	1306,1307	1307,1308	1313,1327
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	1328,1330	1330,1334	1334,1348
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	1349,1382	1382,1384	1384,1398
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	1399,1400	1400,1402	1402,1404
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	1419,1421	1424,1427	1427,1446
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	1499,1501	1501,1502	1502,1525
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	1612,1613	1613,1614	1614,1628
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	1647,1649	1649,1650	1644,1646
nyt_2016-07-11_from-failed-hopefuls-bold-ideas-.xml.conll.features.foreval	1664,1665	1665,1666	1655,1664
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	0,2	2,3	3,8
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	12,15	15,16	16,19
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval		40,41	22,40
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	88,95	86,88	72,85
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	122,126	126,127	127,133
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	151,153	153,154	154,156
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	173,179	172,173	157,172
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	194,197	197,198	182,193
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	219,222	222,223	223,234
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	246,253	253,255	255,261
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	280,289	276,279	274,276
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	313,316	316,321	321,328
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	341,349	349,350	350,370
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	372,373	373,374	374,381
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	386,389	395,399	399,414
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	414,419	419,420	420,433
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval		438,439	435,438
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval		450,452	452,459
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	446,450	461,462	462,467
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	468,469	469,471	471,480
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	482,484	484,485	485,488
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	494,495	495,496	496,501
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	537,538	538,544	544,546
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	548,552	552,553	553,561
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval		569,570	570,576
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	577,581	581,582	582,583
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	588,589	589,590	590,599
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	600,602	602,603	603,607
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	628,643	643,644	608,628
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	651,652	652,653	649,650
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	676,680	680,681	681,688
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	692,694	694,695	695,697
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval		710,712	709,710
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	714,719	719,720	720,733
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	734,736	736,737	737,745
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval		758,759	759,768
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	746,758	771,772	772,777
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	795,796	796,797	778,795
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval		813,816	816,819
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	821,822	822,827	827,838
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	855,859	859,860	860,865
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval		868,870	866,868
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	883,887	887,888	888,897
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	901,902	902,903	903,908
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	948,949	949,951	951,961
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	965,967	967,971	971,987
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	990,992	992,993	993,998
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	1023,1024	1024,1027	1027,1030
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	1031,1032	1032,1036	1036,1049
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	1081,1083	1083,1088	1088,1095
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	1103,1106	1098,1103	1096,1098
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval		1123,1124	1124,1126
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	1118,1123	1127,1128	1128,1142
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval		1147,1149	1149,1154
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	1143,1147	1155,1157	1157,1161
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	1175,1184	1174,1175	1162,1174
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	1253,1258	1258,1260	1260,1262
nyt_2016-07-15_latest-poll-has-trump-pulling-ev.xml.conll.features.foreval	1264,1267	1267,1268	1268,1278
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	3,4	4,5	5,6
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	7,8	8,12	12,18
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	33,35	35,39	39,44
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	22,24	28,29	29,32
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval		51,55	48,51
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	117,119	119,121	121,123
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval		172,175	175,177
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	178,203	205,210	210,212
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	226,228	229,232	232,238
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	281,283	283,287	287,292
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval		293,298	298,300
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	312,318	318,322	322,324
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	344,346	343,344	341,343
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval		358,359	359,361
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	355,356	362,363	363,365
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	352,354	373,377	377,388
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	394,395	395,399	399,401
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	415,416	416,417	417,424
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	426,428	428,429	430,439
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	467,470	465,466	460,465
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval		471,473	473,475
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	477,479	487,492	492,503
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	503,505	524,526	526,533
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	574,576	572,573	565,572
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval		583,586	586,588
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	577,583	589,595	595,598
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	610,611	611,614	614,616
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	667,668	668,669	672,676
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	710,714	714,715	719,730
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	746,750	745,746	731,745
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	764,765	765,766	766,770
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval		789,794	794,802
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	802,808	816,820	820,826
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval		969,972	972,977
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	968,969	978,979	979,988
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	947,949	949,958	958,965
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	999,1000	1000,1001	989,998
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval		1024,1028	1028,1035
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval		1052,1056	1050,1052
nyt_2016-07-21_amid-discord-trump-claims-nomina.xml.conll.features.foreval	1114,1116	1116,1120	1122,1142
