filename	SOURCE	CUE	CONTENT
wsj_0688.xml.conll.features.foreval	286,287	287,288	264,285
wsj_0688.xml.conll.features.foreval	46,47	47,48	50,70
wsj_0688.xml.conll.features.foreval	159,160	160,161	161,181
wsj_0688.xml.conll.features.foreval	230,231	231,234	234,239
wsj_0689.xml.conll.features.foreval	543,554	542,543	521,541
wsj_0689.xml.conll.features.foreval	150,151	151,154	154,167
wsj_0689.xml.conll.features.foreval	198,200	200,201	185,197
wsj_0689.xml.conll.features.foreval	1115,1128	1114,1115	1037,1065
wsj_0689.xml.conll.features.foreval	237,238	238,240	240,269
wsj_0689.xml.conll.features.foreval	1014,1023	1013,1014	984,1013
wsj_0689.xml.conll.features.foreval	234,235	235,236	202,216
wsj_0689.xml.conll.features.foreval	110,114	114,117	118,119
wsj_0689.xml.conll.features.foreval	489,490	490,495	495,497
wsj_0689.xml.conll.features.foreval	500,520	499,500	474,499
wsj_0689.xml.conll.features.foreval		1037,1040	1040,1065
wsj_0689.xml.conll.features.foreval		555,557	557,569
wsj_0689.xml.conll.features.foreval	802,812	801,802	786,800
wsj_0689.xml.conll.features.foreval	317,324	316,317	283,316
wsj_0689.xml.conll.features.foreval	480,481	481,486	486,488
wsj_0689.xml.conll.features.foreval	216,217	217,218	202,216
wsj_0689.xml.conll.features.foreval	1203,1217	1202,1203	1184,1201
wsj_0689.xml.conll.features.foreval	284,285	285,287	287,314
wsj_0689.xml.conll.features.foreval	178,184	177,178	148,177
wsj_0689.xml.conll.features.foreval	193,195	195,197	192,193
wsj_0690.xml.conll.features.foreval	21,22	22,24	24,34
wsj_0690.xml.conll.features.foreval	300,312	312,313	313,339
wsj_0690.xml.conll.features.foreval	551,554	554,555	522,551
wsj_0690.xml.conll.features.foreval	185,191	191,192	192,231
wsj_0690.xml.conll.features.foreval	416,417	417,418	401,415
wsj_0690.xml.conll.features.foreval	556,558	559,560	560,582
wsj_0690.xml.conll.features.foreval	62,64	64,65	65,87
wsj_0690.xml.conll.features.foreval	460,464	481,484	484,496
wsj_0690.xml.conll.features.foreval	377,378	378,380	380,395
wsj_0690.xml.conll.features.foreval		644,645	645,659
wsj_0690.xml.conll.features.foreval	192,193	203,206	206,231
wsj_0690.xml.conll.features.foreval	421,422	422,425	425,437
wsj_0690.xml.conll.features.foreval	500,504	504,509	509,521
wsj_0690.xml.conll.features.foreval	437,439	439,440	419,437
wsj_0690.xml.conll.features.foreval	323,326	320,323	313,320
wsj_0690.xml.conll.features.foreval	342,343	343,344	344,360
wsj_0690.xml.conll.features.foreval	560,562	564,565	568,582
wsj_0690.xml.conll.features.foreval	168,170	178,180	180,184
wsj_0690.xml.conll.features.foreval	672,682	682,683	683,708
wsj_0690.xml.conll.features.foreval	627,628	628,629	629,638
wsj_0690.xml.conll.features.foreval	165,167	167,168	148,165
wsj_0690.xml.conll.features.foreval	21,22	26,28	28,34
wsj_0690.xml.conll.features.foreval	638,640	640,641	641,671
wsj_0690.xml.conll.features.foreval	373,374	374,375	361,373
wsj_0690.xml.conll.features.foreval	641,642	661,664	664,671
wsj_0690.xml.conll.features.foreval	0,3	20,21	21,34
wsj_0690.xml.conll.features.foreval	288,290	290,291	266,288
wsj_0690.xml.conll.features.foreval		149,154	154,161
wsj_0690.xml.conll.features.foreval	112,113	113,114	88,111
wsj_0690.xml.conll.features.foreval	115,134	134,135	135,148
wsj_0690.xml.conll.features.foreval	397,399	399,400	376,397
wsj_0690.xml.conll.features.foreval	168,170	170,171	171,177
wsj_0690.xml.conll.features.foreval	709,711	711,712	712,732
wsj_0692.xml.conll.features.foreval	629,630	630,631	628,629
wsj_0692.xml.conll.features.foreval		1322,1325	1325,1349
wsj_0692.xml.conll.features.foreval	488,491	491,492	492,524
wsj_0692.xml.conll.features.foreval	0,2	2,4	6,18
wsj_0692.xml.conll.features.foreval	208,213	213,214	214,217
wsj_0692.xml.conll.features.foreval	660,663	664,665	665,673
wsj_0692.xml.conll.features.foreval	747,749	749,750	750,769
wsj_0692.xml.conll.features.foreval	22,30	30,31	31,75
wsj_0692.xml.conll.features.foreval		1327,1328	1328,1331
wsj_0692.xml.conll.features.foreval	1196,1197	1197,1202	1202,1223
wsj_0692.xml.conll.features.foreval	674,685	685,686	686,700
wsj_0692.xml.conll.features.foreval	252,253	253,254	254,263
wsj_0692.xml.conll.features.foreval	607,609	609,610	610,659
wsj_0692.xml.conll.features.foreval		824,826	827,836
wsj_0693.xml.conll.features.foreval		47,49	49,53
wsj_0693.xml.conll.features.foreval	994,999	993,994	967,992
wsj_0693.xml.conll.features.foreval	1005,1006	1006,1007	1000,1004
wsj_0693.xml.conll.features.foreval	560,561	561,562	562,572
wsj_0693.xml.conll.features.foreval	724,726	726,727	714,724
wsj_0693.xml.conll.features.foreval		186,187	187,199
wsj_0693.xml.conll.features.foreval	75,84	74,75	54,73
wsj_0693.xml.conll.features.foreval	542,543	545,547	547,551
wsj_0693.xml.conll.features.foreval	331,342	330,331	317,330
wsj_0693.xml.conll.features.foreval	910,914	914,915	915,923
wsj_0693.xml.conll.features.foreval	893,894	894,895	888,892
wsj_0693.xml.conll.features.foreval	591,593	593,594	574,590
wsj_0693.xml.conll.features.foreval		669,671	671,674
wsj_0693.xml.conll.features.foreval	542,543	552,553	553,559
wsj_0693.xml.conll.features.foreval	98,99	99,100	85,97
wsj_0693.xml.conll.features.foreval		618,622	622,642
wsj_0693.xml.conll.features.foreval	542,543	544,545	545,551
wsj_0693.xml.conll.features.foreval	940,941	941,942	910,939
wsj_0693.xml.conll.features.foreval	493,495	495,496	485,492
wsj_0693.xml.conll.features.foreval	885,887	884,885	856,883
wsj_0693.xml.conll.features.foreval	344,346	346,347	347,359
wsj_0693.xml.conll.features.foreval	596,604	604,607	607,617
wsj_0693.xml.conll.features.foreval	899,902	896,899	902,910
wsj_0693.xml.conll.features.foreval	427,428	428,433	434,443
wsj_0693.xml.conll.features.foreval	306,307	307,308	308,316
wsj_0693.xml.conll.features.foreval	7,10	10,11	0,6
wsj_0693.xml.conll.features.foreval	821,834	820,821	799,819
wsj_0693.xml.conll.features.foreval		1027,1029	1029,1038
wsj_0693.xml.conll.features.foreval	910,914	924,926	926,939
wsj_0693.xml.conll.features.foreval	729,730	730,731	731,752
wsj_0693.xml.conll.features.foreval	464,466	466,467	467,484
wsj_0693.xml.conll.features.foreval	253,254	254,255	200,252
wsj_0693.xml.conll.features.foreval	360,362	364,367	367,380
wsj_0693.xml.conll.features.foreval	963,965	965,966	943,962
wsj_0693.xml.conll.features.foreval	445,456	444,445	414,443
wsj_0693.xml.conll.features.foreval	698,713	697,698	675,697
wsj_0695.xml.conll.features.foreval		179,182	182,195
wsj_0695.xml.conll.features.foreval	0,16	16,17	17,47
wsj_0697.xml.conll.features.foreval	104,111	111,112	112,123
wsj_0697.xml.conll.features.foreval	168,169	169,170	170,177
wsj_0697.xml.conll.features.foreval	137,139	139,140	145,146
wsj_0697.xml.conll.features.foreval	85,88	92,93	93,103
wsj_0697.xml.conll.features.foreval		32,33	33,34
wsj_0697.xml.conll.features.foreval	0,11	21,22	22,34
wsj_0700.xml.conll.features.foreval		909,910	906,909
wsj_0700.xml.conll.features.foreval	1021,1023	1023,1026	1026,1059
wsj_0700.xml.conll.features.foreval	1109,1122	1108,1109	1091,1108
wsj_0700.xml.conll.features.foreval	174,176	176,179	173,174
wsj_0700.xml.conll.features.foreval	643,653	642,643	633,642
wsj_0700.xml.conll.features.foreval	359,370	358,359	347,358
wsj_0700.xml.conll.features.foreval	881,904	880,881	860,880
wsj_0700.xml.conll.features.foreval	255,257	257,258	258,271
wsj_0700.xml.conll.features.foreval	1001,1002	1002,1003	1003,1020
wsj_0700.xml.conll.features.foreval		1005,1008	1008,1010
wsj_0700.xml.conll.features.foreval	194,202	202,203	203,216
wsj_0700.xml.conll.features.foreval	974,976	976,977	977,1000
wsj_0700.xml.conll.features.foreval	1080,1081	1081,1084	1084,1090
wsj_0700.xml.conll.features.foreval	330,331	331,332	324,329
wsj_0700.xml.conll.features.foreval	136,137	139,140	135,136
wsj_0700.xml.conll.features.foreval	1130,1132	1132,1133	1123,1129
wsj_0700.xml.conll.features.foreval	160,162	162,164	164,172
wsj_0700.xml.conll.features.foreval	1060,1062	1062,1063	1063,1090
wsj_0700.xml.conll.features.foreval	228,229	229,230	230,251
wsj_0700.xml.conll.features.foreval	727,736	726,727	706,726
wsj_0701.xml.conll.features.foreval	327,329	329,330	330,368
wsj_0701.xml.conll.features.foreval	244,246	246,247	247,298
wsj_0701.xml.conll.features.foreval	42,53	54,55	55,74
wsj_0701.xml.conll.features.foreval	170,171	171,172	161,169
wsj_0702.xml.conll.features.foreval	168,169	169,170	170,185
wsj_0702.xml.conll.features.foreval	166,167	167,168	168,185
wsj_0702.xml.conll.features.foreval	350,351	351,352	348,349
wsj_0702.xml.conll.features.foreval	146,148	148,150	150,165
wsj_0702.xml.conll.features.foreval		319,321	321,328
wsj_0702.xml.conll.features.foreval	329,332	332,333	333,347
wsj_0702.xml.conll.features.foreval	131,133	133,134	134,165
wsj_0702.xml.conll.features.foreval	53,65	66,67	67,82
wsj_0702.xml.conll.features.foreval	41,43	43,44	44,52
wsj_0702.xml.conll.features.foreval	367,369	369,370	370,380
wsj_0705.xml.conll.features.foreval	0,4	4,5	5,28
wsj_0705.xml.conll.features.foreval	5,6	6,7	7,28
wsj_0706.xml.conll.features.foreval	19,20	31,32	32,46
wsj_0706.xml.conll.features.foreval	17,18	18,19	19,46
wsj_0706.xml.conll.features.foreval	111,113	113,114	91,110
wsj_0708.xml.conll.features.foreval	0,2	2,3	3,20
wsj_0709.xml.conll.features.foreval	0,3	3,4	4,19
wsj_0709.xml.conll.features.foreval	4,5	6,8	8,19
wsj_0709.xml.conll.features.foreval	20,22	22,23	23,31
wsj_0709.xml.conll.features.foreval	23,24	24,25	25,31
wsj_0709.xml.conll.features.foreval	4,5	5,6	6,19
wsj_0712.xml.conll.features.foreval	18,20	20,21	0,17
wsj_0713.xml.conll.features.foreval	25,27	27,28	0,24
wsj_0713.xml.conll.features.foreval	86,88	88,89	89,112
wsj_0714.xml.conll.features.foreval	0,14	15,16	16,46
wsj_0714.xml.conll.features.foreval	104,105	105,106	83,103
wsj_0717.xml.conll.features.foreval	97,100	100,101	101,119
wsj_0717.xml.conll.features.foreval		105,107	107,119
wsj_0717.xml.conll.features.foreval	41,43	39,41	44,70
wsj_0717.xml.conll.features.foreval	30,37	37,38	0,29
wsj_0718.xml.conll.features.foreval	25,27	27,28	28,59
wsj_0718.xml.conll.features.foreval	4,5	5,6	6,24
wsj_0718.xml.conll.features.foreval	0,3	3,4	4,24
wsj_0719.xml.conll.features.foreval	197,199	199,200	180,197
wsj_0719.xml.conll.features.foreval	1279,1283	1278,1279	1252,1278
wsj_0719.xml.conll.features.foreval	755,759	753,755	729,752
wsj_0719.xml.conll.features.foreval	565,566	566,567	530,564
wsj_0719.xml.conll.features.foreval		646,650	650,656
wsj_0719.xml.conll.features.foreval		1152,1153	1153,1166
wsj_0719.xml.conll.features.foreval	102,103	103,106	106,111
wsj_0719.xml.conll.features.foreval	1168,1174	1167,1168	1175,1218
wsj_0719.xml.conll.features.foreval	128,142	127,128	101,127
wsj_0719.xml.conll.features.foreval		807,810	810,818
wsj_0719.xml.conll.features.foreval	158,159	159,160	160,179
wsj_0719.xml.conll.features.foreval	626,644	625,626	599,625
wsj_0719.xml.conll.features.foreval	1113,1117	1124,1125	1125,1138
wsj_0719.xml.conll.features.foreval	962,970	970,971	971,992
wsj_0719.xml.conll.features.foreval	1035,1048	1034,1035	1012,1034
wsj_0719.xml.conll.features.foreval	312,314	314,315	315,323
wsj_0719.xml.conll.features.foreval	1049,1050	1050,1051	1051,1069
wsj_0719.xml.conll.features.foreval	45,46	46,47	47,63
wsj_0722.xml.conll.features.foreval	60,66	67,68	68,86
wsj_0722.xml.conll.features.foreval	3,5	5,6	6,27
wsj_0722.xml.conll.features.foreval	6,7	7,8	8,27
wsj_0723.xml.conll.features.foreval	200,203	203,204	189,200
wsj_0723.xml.conll.features.foreval		73,74	74,89
wsj_0723.xml.conll.features.foreval	351,354	354,355	355,371
wsj_0723.xml.conll.features.foreval	31,32	32,33	33,36
wsj_0723.xml.conll.features.foreval	271,272	272,273	269,270
wsj_0723.xml.conll.features.foreval	94,96	96,97	90,93
wsj_0723.xml.conll.features.foreval	0,3	3,4	4,25
wsj_0723.xml.conll.features.foreval	325,327	327,328	321,324
wsj_0723.xml.conll.features.foreval	133,134	134,135	140,153
wsj_0723.xml.conll.features.foreval		181,184	184,188
wsj_0723.xml.conll.features.foreval	218,220	220,221	221,238
wsj_0723.xml.conll.features.foreval	174,175	175,176	154,173
wsj_0723.xml.conll.features.foreval	120,123	124,126	126,132
wsj_0723.xml.conll.features.foreval	466,469	469,470	461,465
wsj_0723.xml.conll.features.foreval	75,77	77,79	81,89
wsj_0723.xml.conll.features.foreval	27,28	28,31	31,42
wsj_0723.xml.conll.features.foreval	45,56	44,45	26,44
wsj_0725.xml.conll.features.foreval	628,637	627,628	619,627
wsj_0725.xml.conll.features.foreval	444,450	450,451	451,454
wsj_0725.xml.conll.features.foreval	1084,1086	1086,1087	1087,1096
wsj_0725.xml.conll.features.foreval	579,601	578,579	570,578
wsj_0725.xml.conll.features.foreval	1046,1047	1047,1048	1048,1055
wsj_0725.xml.conll.features.foreval	1780,1790	1779,1780	1763,1779
wsj_0725.xml.conll.features.foreval	2305,2308	2303,2305	2309,2328
wsj_0725.xml.conll.features.foreval	1027,1040	1040,1041	1041,1055
wsj_0725.xml.conll.features.foreval	1466,1467	1467,1468	1468,1474
wsj_0725.xml.conll.features.foreval	84,86	86,87	74,84
wsj_0725.xml.conll.features.foreval	1065,1066	1066,1067	1056,1064
wsj_0725.xml.conll.features.foreval	2573,2575	2575,2576	2563,2573
wsj_0725.xml.conll.features.foreval	2564,2565	2565,2566	2566,2571
wsj_0725.xml.conll.features.foreval	2164,2165	2165,2166	2166,2173
wsj_0725.xml.conll.features.foreval	1983,1989	1982,1983	1967,1982
wsj_0725.xml.conll.features.foreval	920,922	922,924	924,958
wsj_0725.xml.conll.features.foreval	639,640	640,643	643,657
wsj_0725.xml.conll.features.foreval	843,844	844,845	822,843
wsj_0725.xml.conll.features.foreval	2160,2161	2161,2162	2147,2160
wsj_0725.xml.conll.features.foreval	1677,1678	1678,1681	1681,1688
wsj_0725.xml.conll.features.foreval	1197,1200	1196,1197	1183,1196
wsj_0725.xml.conll.features.foreval	1329,1337	1328,1329	1316,1327
wsj_0725.xml.conll.features.foreval	1695,1696	1696,1697	1697,1711
wsj_0725.xml.conll.features.foreval	797,803	796,797	778,796
wsj_0725.xml.conll.features.foreval	1201,1203	1203,1204	1204,1219
wsj_0725.xml.conll.features.foreval	253,263	252,253	237,252
wsj_0725.xml.conll.features.foreval	2465,2466	2466,2467	2451,2465
wsj_0725.xml.conll.features.foreval	2192,2193	2193,2194	2163,2192
wsj_0725.xml.conll.features.foreval	1268,1276	1267,1268	1253,1267
wsj_0725.xml.conll.features.foreval	804,807	807,808	809,821
wsj_0725.xml.conll.features.foreval	2098,2099	2099,2100	2071,2098
wsj_0725.xml.conll.features.foreval	2225,2227	2227,2228	2228,2236
wsj_0725.xml.conll.features.foreval	1748,1750	1750,1751	1727,1728
wsj_0725.xml.conll.features.foreval	1792,1793	1793,1797	1797,1811
wsj_0725.xml.conll.features.foreval	482,491	481,482	455,481
wsj_0725.xml.conll.features.foreval	571,572	572,575	575,576
wsj_0725.xml.conll.features.foreval	2577,2578	2578,2579	2579,2587
wsj_0725.xml.conll.features.foreval	128,129	129,130	99,102
wsj_0725.xml.conll.features.foreval	996,1006	995,996	959,995
wsj_0725.xml.conll.features.foreval	1456,1463	1455,1456	1424,1455
wsj_0725.xml.conll.features.foreval	1669,1675	1667,1669	1665,1666
wsj_0726.xml.conll.features.foreval	104,123	124,125	125,134
wsj_0726.xml.conll.features.foreval	27,32	40,41	42,47
wsj_0726.xml.conll.features.foreval		70,73	73,78
wsj_0726.xml.conll.features.foreval	27,32	32,36	36,66
wsj_0727.xml.conll.features.foreval	72,73	73,75	77,119
wsj_0727.xml.conll.features.foreval	152,155	155,156	120,122
wsj_0727.xml.conll.features.foreval	64,71	71,72	72,119
wsj_0728.xml.conll.features.foreval	231,232	232,233	233,246
wsj_0728.xml.conll.features.foreval	101,103	103,104	104,178
wsj_0730.xml.conll.features.foreval	638,639	639,641	637,638
wsj_0730.xml.conll.features.foreval	86,87	87,88	88,96
wsj_0730.xml.conll.features.foreval		458,461	461,472
wsj_0730.xml.conll.features.foreval	125,133	123,125	112,122
wsj_0730.xml.conll.features.foreval	910,911	911,912	912,921
wsj_0730.xml.conll.features.foreval	932,933	933,935	935,947
wsj_0730.xml.conll.features.foreval	72,75	75,76	76,96
wsj_0730.xml.conll.features.foreval	611,616	616,617	618,637
wsj_0730.xml.conll.features.foreval	46,50	44,46	23,43
wsj_0730.xml.conll.features.foreval	206,207	215,216	216,220
wsj_0730.xml.conll.features.foreval	176,189	190,191	191,199
wsj_0730.xml.conll.features.foreval	600,610	599,600	576,599
wsj_0730.xml.conll.features.foreval	134,135	135,136	136,164
wsj_0730.xml.conll.features.foreval	226,227	227,228	221,225
wsj_0730.xml.conll.features.foreval	1047,1050	1045,1047	1026,1044
wsj_0730.xml.conll.features.foreval		321,322	305,321
wsj_0730.xml.conll.features.foreval	882,899	881,882	868,881
wsj_0730.xml.conll.features.foreval	840,841	841,842	842,851
wsj_0730.xml.conll.features.foreval	425,426	426,427	427,449
wsj_0730.xml.conll.features.foreval	247,248	248,249	249,258
wsj_0730.xml.conll.features.foreval		480,481	481,486
wsj_0730.xml.conll.features.foreval	249,250	250,251	251,258
wsj_0730.xml.conll.features.foreval	176,189	175,176	165,175
wsj_0730.xml.conll.features.foreval	929,931	931,932	932,947
wsj_0730.xml.conll.features.foreval	815,817	814,815	804,814
wsj_0730.xml.conll.features.foreval	710,718	718,720	720,732
wsj_0730.xml.conll.features.foreval	410,412	409,410	397,409
wsj_0730.xml.conll.features.foreval	203,204	204,205	200,202
wsj_0730.xml.conll.features.foreval	516,518	518,519	519,536
wsj_0730.xml.conll.features.foreval	487,496	496,497	497,513
wsj_0730.xml.conll.features.foreval	367,368	368,369	369,370
wsj_0730.xml.conll.features.foreval	808,810	805,808	829,838
wsj_0730.xml.conll.features.foreval	759,761	761,762	746,758
wsj_0730.xml.conll.features.foreval	260,261	261,262	247,260
wsj_0732.xml.conll.features.foreval	381,383	383,385	385,409
wsj_0732.xml.conll.features.foreval	37,38	38,39	42,56
wsj_0734.xml.conll.features.foreval	57,58	58,59	59,69
wsj_0734.xml.conll.features.foreval	0,4	4,5	5,26
wsj_0734.xml.conll.features.foreval		45,46	46,56
wsj_0734.xml.conll.features.foreval	95,96	96,97	80,94
wsj_0734.xml.conll.features.foreval		82,84	84,94
wsj_0735.xml.conll.features.foreval		94,98	98,118
wsj_0735.xml.conll.features.foreval	197,199	199,201	201,254
wsj_0735.xml.conll.features.foreval	10,12	12,13	13,22
wsj_0735.xml.conll.features.foreval	276,277	277,278	275,276
wsj_0735.xml.conll.features.foreval	178,179	179,185	185,196
wsj_0735.xml.conll.features.foreval	119,122	122,125	125,141
wsj_0735.xml.conll.features.foreval	0,5	5,6	6,22
wsj_0735.xml.conll.features.foreval	175,176	176,178	178,196
wsj_0735.xml.conll.features.foreval	255,263	263,264	264,274
wsj_0735.xml.conll.features.foreval	93,94	98,100	100,118
wsj_0735.xml.conll.features.foreval		13,14	14,22
wsj_0735.xml.conll.features.foreval	201,210	210,212	212,254
wsj_0736.xml.conll.features.foreval	0,3	4,6	6,23
wsj_0736.xml.conll.features.foreval	0,3	3,4	4,25
wsj_0736.xml.conll.features.foreval	90,93	93,94	103,116
wsj_0736.xml.conll.features.foreval	26,27	28,29	29,48
wsj_0736.xml.conll.features.foreval	116,117	117,118	86,116
wsj_0736.xml.conll.features.foreval	161,162	162,163	163,180
wsj_0736.xml.conll.features.foreval	181,183	183,185	185,211
wsj_0736.xml.conll.features.foreval	26,27	29,31	31,38
wsj_0739.xml.conll.features.foreval	69,71	71,72	50,68
wsj_0739.xml.conll.features.foreval	323,325	325,326	326,340
wsj_0739.xml.conll.features.foreval	15,24	12,15	0,12
wsj_0739.xml.conll.features.foreval	206,210	210,211	211,235
wsj_0739.xml.conll.features.foreval	236,238	238,239	239,282
wsj_0739.xml.conll.features.foreval	466,492	464,466	450,463
wsj_0739.xml.conll.features.foreval	25,27	27,28	28,49
wsj_0741.xml.conll.features.foreval	250,251	251,252	242,249
wsj_0741.xml.conll.features.foreval		105,108	108,130
wsj_0741.xml.conll.features.foreval	596,606	595,596	556,595
wsj_0741.xml.conll.features.foreval	849,850	850,851	851,857
wsj_0741.xml.conll.features.foreval	953,959	952,953	944,952
wsj_0741.xml.conll.features.foreval	288,291	287,288	277,287
wsj_0741.xml.conll.features.foreval	415,420	435,436	436,467
wsj_0741.xml.conll.features.foreval	842,846	841,842	826,841
wsj_0741.xml.conll.features.foreval	862,863	863,864	859,861
wsj_0741.xml.conll.features.foreval	256,259	259,263	265,276
wsj_0741.xml.conll.features.foreval	526,546	525,526	489,525
wsj_0741.xml.conll.features.foreval	722,723	723,724	704,721
wsj_0741.xml.conll.features.foreval	211,222	222,223	223,241
wsj_0741.xml.conll.features.foreval	885,887	887,888	888,907
wsj_0741.xml.conll.features.foreval	99,101	101,102	104,130
wsj_0742.xml.conll.features.foreval		1298,1300	1300,1306
wsj_0742.xml.conll.features.foreval	1311,1313	1313,1314	1292,1311
wsj_0742.xml.conll.features.foreval	922,925	925,926	926,935
wsj_0742.xml.conll.features.foreval	1165,1171	1171,1172	1149,1165
wsj_0742.xml.conll.features.foreval	39,40	40,41	28,38
wsj_0742.xml.conll.features.foreval	544,554	554,555	555,563
wsj_0742.xml.conll.features.foreval	659,675	675,676	676,693
wsj_0742.xml.conll.features.foreval	341,342	342,347	347,358
wsj_0742.xml.conll.features.foreval	1488,1500	1487,1488	1479,1487
wsj_0742.xml.conll.features.foreval	262,263	263,264	257,261
wsj_0742.xml.conll.features.foreval	1279,1291	1278,1279	1253,1278
wsj_0742.xml.conll.features.foreval	648,650	650,651	651,653
wsj_0742.xml.conll.features.foreval	845,849	844,845	830,844
wsj_0742.xml.conll.features.foreval	616,617	617,618	618,631
wsj_0742.xml.conll.features.foreval	696,697	697,698	694,695
wsj_0742.xml.conll.features.foreval	937,938	938,939	939,946
wsj_0742.xml.conll.features.foreval	1204,1205	1205,1207	1209,1221
wsj_0742.xml.conll.features.foreval	741,742	742,743	718,740
wsj_0742.xml.conll.features.foreval	706,707	707,708	708,718
wsj_0742.xml.conll.features.foreval		536,538	538,543
wsj_0742.xml.conll.features.foreval	258,259	265,267	267,280
wsj_0742.xml.conll.features.foreval	1039,1040	1040,1041	1041,1048
wsj_0742.xml.conll.features.foreval	1039,1040	1050,1051	1051,1055
wsj_0742.xml.conll.features.foreval	230,232	232,233	233,250
wsj_0742.xml.conll.features.foreval		115,118	131,160
wsj_0742.xml.conll.features.foreval	334,339	333,334	328,333
wsj_0742.xml.conll.features.foreval	13,19	19,20	20,27
wsj_0742.xml.conll.features.foreval	632,633	633,634	634,642
wsj_0742.xml.conll.features.foreval	1348,1349	1349,1350	1350,1358
wsj_0742.xml.conll.features.foreval	1024,1027	1027,1028	1028,1037
wsj_0742.xml.conll.features.foreval	1392,1393	1393,1394	1372,1391
wsj_0742.xml.conll.features.foreval		709,710	710,711
wsj_0742.xml.conll.features.foreval	598,599	599,600	563,598
wsj_0742.xml.conll.features.foreval	199,209	209,210	211,227
wsj_0742.xml.conll.features.foreval	305,307	307,308	308,327
wsj_0742.xml.conll.features.foreval	446,463	464,465	465,471
wsj_0742.xml.conll.features.foreval	1199,1201	1201,1202	1202,1221
wsj_0742.xml.conll.features.foreval	121,130	119,121	115,118
wsj_0742.xml.conll.features.foreval	483,484	484,485	472,483
wsj_0742.xml.conll.features.foreval	212,214	214,215	215,225
wsj_0742.xml.conll.features.foreval	645,646	646,647	643,644
wsj_0742.xml.conll.features.foreval	816,817	817,818	818,829
wsj_0742.xml.conll.features.foreval		1112,1114	1114,1117
wsj_0742.xml.conll.features.foreval	1224,1225	1225,1226	1222,1223
wsj_0742.xml.conll.features.foreval	294,296	296,297	297,304
wsj_0742.xml.conll.features.foreval		361,365	365,371
wsj_0742.xml.conll.features.foreval		713,714	714,716
wsj_0742.xml.conll.features.foreval	487,488	488,489	489,504
wsj_0742.xml.conll.features.foreval	787,789	789,790	790,794
wsj_0742.xml.conll.features.foreval	1083,1087	1087,1088	1088,1108
wsj_0742.xml.conll.features.foreval	1360,1371	1359,1360	1341,1358
wsj_0742.xml.conll.features.foreval	753,763	752,753	744,752
wsj_0742.xml.conll.features.foreval		23,25	25,27
wsj_0742.xml.conll.features.foreval	937,938	948,949	949,953
wsj_0743.xml.conll.features.foreval	175,179	179,180	181,192
wsj_0743.xml.conll.features.foreval	192,196	196,197	
wsj_0743.xml.conll.features.foreval	26,28	33,36	36,53
wsj_0743.xml.conll.features.foreval	54,57	57,58	58,77
wsj_0743.xml.conll.features.foreval	161,163	163,164	165,174
wsj_0743.xml.conll.features.foreval	140,143	143,144	144,160
wsj_0743.xml.conll.features.foreval		30,32	26,29
wsj_0744.xml.conll.features.foreval	29,31	31,32	32,49
wsj_0744.xml.conll.features.foreval	50,52	52,53	53,63
wsj_0744.xml.conll.features.foreval	124,134	134,135	136,162
wsj_0744.xml.conll.features.foreval	137,140	140,142	142,160
wsj_0744.xml.conll.features.foreval	64,73	85,86	86,101
wsj_0744.xml.conll.features.foreval	103,110	110,111	111,123
wsj_0745.xml.conll.features.foreval	586,587	587,590	590,605
wsj_0745.xml.conll.features.foreval	74,80	80,82	83,107
wsj_0745.xml.conll.features.foreval	720,721	722,725	725,735
wsj_0745.xml.conll.features.foreval	170,172	173,174	174,182
wsj_0745.xml.conll.features.foreval	259,269	258,259	247,258
wsj_0745.xml.conll.features.foreval	673,675	672,673	659,672
wsj_0745.xml.conll.features.foreval	337,338	338,342	342,356
wsj_0745.xml.conll.features.foreval	63,73	61,63	36,61
wsj_0745.xml.conll.features.foreval	462,464	464,465	465,471
wsj_0745.xml.conll.features.foreval	302,305	305,307	310,335
wsj_0745.xml.conll.features.foreval	108,111	111,112	74,107
wsj_0745.xml.conll.features.foreval	688,690	690,693	693,735
wsj_0745.xml.conll.features.foreval	359,383	358,359	336,358
wsj_0745.xml.conll.features.foreval	0,3	3,4	4,35
wsj_0745.xml.conll.features.foreval	317,318	318,319	321,325
wsj_0745.xml.conll.features.foreval	707,709	713,714	714,719
wsj_0745.xml.conll.features.foreval	293,294	294,297	297,300
wsj_0745.xml.conll.features.foreval	513,514	514,515	515,533
wsj_0745.xml.conll.features.foreval	659,660	660,661	661,672
wsj_0746.xml.conll.features.foreval	45,46	46,47	47,58
wsj_0746.xml.conll.features.foreval	70,71	71,72	72,87
wsj_0746.xml.conll.features.foreval	161,163	163,165	165,175
wsj_0746.xml.conll.features.foreval	145,146	146,147	147,175
wsj_0746.xml.conll.features.foreval	113,114	114,115	99,112
wsj_0746.xml.conll.features.foreval	116,118	118,119	119,144
wsj_0746.xml.conll.features.foreval	0,7	7,8	8,44
wsj_0747.xml.conll.features.foreval	243,245	245,246	246,302
wsj_0747.xml.conll.features.foreval	32,34	34,35	35,47
wsj_0748.xml.conll.features.foreval	97,98	107,109	109,114
wsj_0748.xml.conll.features.foreval	519,520	520,521	521,529
wsj_0748.xml.conll.features.foreval	717,722	722,723	703,717
wsj_0748.xml.conll.features.foreval	44,46	46,47	47,70
wsj_0748.xml.conll.features.foreval	170,183	183,184	184,228
wsj_0748.xml.conll.features.foreval	154,169	153,154	133,153
