lemma,cue_label,baseline
",",0,0
say,1,1
",",0,0
``,0,0
and,0,0
I,0,0
think,0,0
that,0,0
there,0,0
be,0,0
a,0,0
lot,0,0
that,0,0
could,0,0
have,0,0
be,0,0
avoid,0,0
in,0,0
term,0,0
of,0,1
both,0,0
misunderstanding,0,0
and,0,0
really,0,0
politicize,0,0
what,0,0
happen,0,0
with,0,0
greater,0,0
transparency,0,0
",",0,0
with,0,0
greater,0,0
openness,0,0
on,0,0
all,0,0
side,0,0
",",0,0
you,0,0
know,0,0
",",0,0
what,0,0
happen,0,0
",",0,0
how,0,0
do,0,0
it,0,0
happen,0,0
",",0,0
how,0,0
do,0,0
we,0,0
prevent,0,0
it,0,0
from,0,0
happen,0,0
?,0,0
'',0,0
in,0,0
the,0,0
same,0,0
speech,0,0
",",0,0
she,0,0
talk,0,0
about,1,0
the,0,0
Dodd-Frank,0,0
financial,0,0
reform,0,0
bill,0,0
as,0,0
something,0,0
that,0,0
need,0,0
to,0,0
pass,0,0
``,0,0
for,0,0
political,0,0
reason,0,0
.,0,0
'',0,0
she,0,0
also,0,0
talk,0,0
before,0,0
a,0,0
San,0,0
Diego,0,0
security,0,0
law,0,0
firm,0,0
in,0,0
September,0,0
2014,0,0
and,0,0
talk,0,0
about,1,0
be,0,0
a,0,0
New,0,0
York,0,0
senator,0,0
represent,0,0
Wall,0,0
Street,0,0
who,0,0
``,0,0
do,0,0
all,0,0
I,0,0
could,0,0
to,0,0
make,0,0
sure,0,0
they,0,0
continue,0,0
to,0,0
prosper,0,0
.,0,0
'',0,0
and,0,0
she,0,0
joke,0,0
at,0,0
a,0,0
Goldman,0,0
conference,0,0
in,0,0
June,0,0
2013,0,0
about,1,0
the,0,0
banker,0,0
be,0,0
``,0,0
the,0,0
smartest,0,0
people,0,0
.,0,0
'',0,0
below,0,0
be,0,0
more,0,0
of,0,1
the,0,0
excerpt,0,0
from,0,0
she,0,0
Wall,0,0
Street,0,0
speech,0,0
",",0,0
as,0,0
present,0,0
by,0,0
she,0,0
speaker,0,0
's,0,0
bureau,0,0
:,0,0
when,0,0
a,0,0
Questioner,0,0
at,0,0
Goldman,0,0
Sachs,0,0
Said,0,0
she,0,0
raise,0,0
money,0,0
for,0,0
Hillary,0,0
Clinton,0,0
in,0,0
2008,0,0
",",0,0
Hillary,0,0
Clinton,0,0
joke,1,0
``,0,0
you,0,0
be,0,0
the,0,0
smartest,0,0
people,0,0
.,0,0
'',0,0
``,0,0
participant,0,0
:,1,0
Secretary,0,0
",",0,0
Ann,0,0
Chow,0,0
from,0,0
Houston,0,0
",",0,0
Texas,0,0
.,0,0
I,0,0
have,0,0
have,0,0
the,0,0
honor,0,0
to,0,0
raise,0,0
money,0,0
for,0,0
you,0,0
when,0,0
you,0,0
be,0,0
run,0,0
for,0,0
president,0,0
in,0,0
Texas,0,0
.,0,0
MS.,0,0
CLINTON,0,0
:,1,0
you,0,0
be,0,0
the,0,0
smartest,0,0
people,0,0
.,0,0
participant,0,0
:,1,0
I,0,0
think,0,0
you,0,0
actually,0,0
call,0,0
I,0,0
on,0,0
my,0,0
cell,0,0
phone,0,0
",",0,0
too,0,0
.,0,0
I,0,0
talk,0,0
to,0,0
you,0,0
afterwards,0,0
.,0,0
'',0,0
-LSB-,0,0
speech,0,0
to,0,0
Goldman,0,0
Sachs,0,0
",",0,0
2013,0,0
IBD,0,0
ceo,0,0
annual,0,0
Conference,0,0
",",0,0
6/4/13,0,0
.,0,0
-RSB-,0,0
at,0,0
a,0,0
Goldman,0,0
Summit,0,0
",",0,0
Hillary,0,0
Clinton,0,0
Said,1,0
``,0,0
many,0,0
of,0,1
you,0,0
in,0,0
this,0,0
room,0,0
be,0,0
Masters,0,0
of,0,1
the,0,0
Trend,0,0
line,0,0
.,0,0
you,0,0
see,0,1
over,0,0
the,0,0
Horizon,0,0
",",0,0
you,0,0
think,0,0
about,0,0
product,0,0
that,0,0
nobody,0,0
have,0,0
invent,0,0
",",0,0
and,0,0
you,0,0
go,0,0
about,0,0
the,0,0
Business,0,0
of,0,1
try,0,0
to,0,0
do,0,0
that,0,0
.,0,0
'',0,0
``,0,0
and,0,0
",",0,0
you,0,0
know,0,0
",",0,0
let,0,0
I,0,0
just,0,0
briefly,0,0
say,0,1
that,0,0
one,0,0
of,0,1
the,0,0
way,0,0
I,0,0
look,0,0
at,0,0
domestic,0,0
as,0,0
well,0,0
as,0,0
international,0,0
issue,0,0
be,0,0
by,0,0
try,0,0
to,0,0
focus,0,0
not,0,0
just,0,0
on,0,0
the,0,0
headline,0,0
",",0,0
although,0,0
those,0,0
be,0,0
insistent,0,0
and,0,0
demand,0,0
you,0,0
attention,0,0
",",0,0
but,0,0
to,0,0
keep,0,0
a,0,0
eye,0,0
on,0,0
the,0,0
trend,0,0
line,0,0
.,0,0
and,0,0
many,0,0
of,0,1
you,0,0
in,0,0
this,0,0
room,0,0
be,0,0
master,0,0
of,0,1
the,0,0
trend,0,0
line,0,0
.,0,0
you,0,0
see,0,1
over,0,0
the,0,0
horizon,0,0
",",0,0
you,0,0
think,0,0
about,0,0
product,0,0
that,0,0
nobody,0,0
have,0,0
invent,0,0
",",0,0
and,0,0
you,0,0
go,0,0
about,0,0
the,0,0
business,0,0
of,0,1
try,0,0
to,0,0
do,0,0
that,0,0
.,0,0
'',0,0
-LSB-,0,0
Goldman,0,0
Sachs,0,0
Builders,0,0
and,0,0
Innovators,0,0
Summit,0,0
",",0,0
10/29/13,0,0
.,0,0
-rsb-,0,0
Tom,0,0
Nides,0,0
thank,0,0
Clinton,0,0
for,1,0
make,0,0
Morgan,0,0
stanley,0,0
she,0,0
First,0,0
Business,0,0
Audience,0,0
after,0,0
leave,0,0
State,0,0
.,0,0
``,0,0
well,0,0
",",0,0
madam,0,0
Secretary,0,0
",",0,0
thank,0,0
you,0,0
.,0,0
I,0,0
do,0,0
not,0,0
think,0,0
the,0,0
stock,0,0
option,0,0
be,0,0
-lsb-,0,0
inaudible,0,0
-RSB-,0,0
but,0,0
the,0,0
container,0,0
be,0,0
.,0,0
and,0,0
there,0,0
be,0,0
no,0,0
four,0,0
season,0,0
in,0,0
Baghdad,0,0
",",0,0
I,0,0
assure,0,0
you,0,0
.,0,0
let,0,0
I,0,0
just,0,0
--,0,0
first,0,0
of,0,1
all,0,0
",",0,0
thank,0,0
you,0,0
for,0,0
do,0,0
this,0,0
.,0,0
as,0,0
you,0,0
all,0,0
know,0,0
",",0,0
this,0,0
be,0,0
one,0,0
of,0,1
the,0,0
Secretary,0,0
's,0,0
first,0,0
business,0,0
group,0,0
that,0,0
she,0,0
have,0,0
speak,0,0
to,0,0
since,0,0
she,0,0
be,0,0
leave,0,0
the,0,0
State,0,0
Department,0,0
",",0,0
so,0,0
we,0,0
be,0,0
honor,0,0
that,0,0
you,0,0
would,0,0
choose,0,0
Morgan,0,0
stanley,0,0
",",0,0
and,0,0
more,0,0
importantly,0,0
I,0,0
be,0,0
honor,0,0
that,0,0
you,0,0
would,0,0
choose,0,0
we,0,0
client,0,0
to,0,0
come,0,0
and,0,0
spend,0,0
a,0,0
few,0,0
minute,0,0
with,0,0
.,0,0
'',0,0
-LSB-,0,0
Clinton,0,0
Speech,0,0
for,0,0
Morgan,0,0
stanley,0,0
",",0,0
4/18/13,0,0
.,0,0
-RSB-,0,0
Clinton,0,0
joke,1,0
it,0,0
be,0,0
``,0,0
risky,0,0
'',0,0
for,0,0
she,0,0
to,0,0
speak,0,0
to,0,0
a,0,0
Group,0,0
commit,0,0
to,0,0
Futures,0,0
Markets,0,0
give,0,0
she,0,0
Past,0,0
Whitewater,0,0
Scandal,0,0
.,0,0
``,0,0
now,0,0
",",0,0
it,0,0
be,0,0
always,0,0
a,0,0
little,0,0
bit,0,0
risky,0,0
for,0,0
I,0,0
to,0,0
come,0,0
speak,0,0
to,0,0
a,0,0
group,0,0
that,0,0
be,0,0
commit,0,0
to,0,0
the,0,0
future,0,0
market,0,0
because,0,0
--,0,0
there,0,0
be,0,0
a,0,0
few,0,0
know,0,0
laugh,0,0
--,0,0
many,0,0
year,0,0
ago,0,0
",",0,0
I,0,0
actually,0,0
trade,0,0
in,0,0
the,0,0
future,0,0
market,0,0
.,0,0
I,0,0
mean,0,0
",",0,0
this,0,0
be,0,0
so,0,0
long,0,0
ago,0,0
",",0,0
it,0,0
be,0,0
before,0,0
computer,0,0
be,0,0
invent,0,0
",",0,0
I,0,0
think,0,0
.,0,0
and,0,0
I,0,0
work,0,0
with,0,0
a,0,0
group,0,0
of,0,1
like-mind,0,0
friend,0,0
and,0,0
associate,0,0
who,0,0
trade,0,0
in,0,0
pork,0,0
belly,0,0
and,0,0
cotton,0,0
and,0,0
other,0,0
such,0,0
thing,0,0
",",0,0
and,0,0
I,0,0
do,0,0
pretty,0,0
well,0,0
.,0,0
I,0,0
invest,0,0
about,0,0
a,0,0
thousand,0,0
dollar,0,0
and,0,0
trade,0,0
up,0,0
to,0,0
about,0,0
a,0,0
hundred,0,0
thousand,0,0
.,0,0
and,0,0
then,0,0
my,0,0
daughter,0,0
be,0,0
bear,0,0
",",0,0
and,0,0
I,0,0
just,0,0
do,0,0
not,0,0
think,0,0
I,0,0
have,0,0
enough,0,0
time,0,0
or,0,0
mental,0,0
space,0,0
to,0,0
figure,0,1
out,0,0
anything,0,0
have,0,0
to,0,0
do,0,0
with,0,0
trade,0,0
other,0,0
than,0,0
trading,0,0
time,0,0
with,0,0
my,0,0
daughter,0,0
for,0,0
time,0,0
with,0,0
the,0,0
rest,0,0
of,0,1
my,0,0
life,0,0
.,0,0
so,0,0
I,0,0
get,0,0
out,0,0
",",0,0
and,0,0
I,0,0
think,0,0
that,0,0
would,0,0
be,0,0
the,0,0
end,0,0
of,0,1
it,0,0
.,0,0
'',0,0
-LSB-,0,0
remark,0,0
to,0,0
CME,0,0
group,0,0
",",0,0
11/18/13,0,0
.,0,0
-RSB-,0,0
Clinton,0,0
Said,1,0
that,0,0
the,0,0
Blame,0,0
place,0,0
on,0,0
the,0,0
United,0,0
States,0,0
Banking,0,0
System,0,0
for,0,0
the,0,0
Crisis,0,0
``,0,0
could,0,0
have,0,0
be,0,0
avoid,0,0
in,0,0
term,0,0
of,0,1
both,0,0
misunderstanding,0,0
and,0,0
really,0,0
politicize,0,0
what,0,0
happen,0,0
.,0,0
'',0,0
``,0,0
that,0,0
be,0,0
one,0,0
of,0,1
the,0,0
reason,0,0
that,0,0
I,0,0
start,0,0
travel,0,0
in,0,0
February,0,0
of,0,1
',0,0
09,0,0
",",0,0
so,0,0
people,0,0
could,0,0
",",0,0
you,0,0
know,0,0
",",0,0
literally,0,0
yell,0,0
at,0,0
I,0,0
for,0,0
the,0,0
United,0,0
States,0,0
and,0,0
we,0,0
banking,0,0
system,0,0
cause,0,0
this,0,0
everywhere,0,0
.,0,0
now,0,0
",",0,0
that,0,0
be,0,0
a,0,0
oversimplification,0,0
we,0,0
know,0,0
",",0,0
but,0,0
it,0,0
be,0,0
the,0,0
conventional,0,0
wisdom,0,0
.,0,0
and,0,0
I,0,0
think,0,0
that,0,0
there,0,0
be,0,0
a,0,0
lot,0,0
that,0,0
could,0,0
have,0,0
be,0,0
avoid,0,0
in,0,0
term,0,0
of,0,1
both,0,0
misunderstanding,0,0
and,0,0
really,0,0
politicize,0,0
what,0,0
happen,0,0
with,0,0
greater,0,0
transparency,0,0
",",0,0
with,0,0
greater,0,0
openness,0,0
on,0,0
all,0,0
side,0,0
",",0,0
you,0,0
know,0,0
",",0,0
what,0,0
happen,0,0
",",0,0
how,0,0
do,0,0
it,0,0
happen,0,0
",",0,0
how,0,0
do,0,0
we,0,0
prevent,0,0
it,0,0
from,0,0
happen,0,0
?,0,0
you,0,0
guy,0,0
help,0,0
we,0,0
figure,0,1
it,0,0
out,0,0
and,0,0
let,0,0
's,0,0
make,0,0
sure,0,0
that,0,0
we,0,0
do,0,0
it,0,0
right,0,0
this,0,0
time,0,0
.,0,0
and,0,0
I,0,0
think,0,0
that,0,0
everybody,0,0
be,0,0
desperately,0,0
try,0,0
to,0,0
fend,0,0
off,0,0
the,0,0
worst,0,0
effect,0,0
institutionally,0,0
",",0,0
governmentally,0,0
",",0,0
and,0,0
there,0,0
just,0,0
be,0,0
not,0,0
that,0,0
opportunity,0,0
to,0,0
try,0,0
to,0,0
sort,0,0
this,0,0
out,0,0
",",0,0
and,0,0
that,0,0
come,0,0
later,0,0
.,0,0
'',0,0
-LSB-,0,0
Goldman,0,0
Sachs,0,0
aim,0,0
Alternative,0,0
investment,0,0
symposium,0,0
",",0,0
10/24/13,0,0
.,0,0
-rsb-,0,0
Clinton,0,0
Said,0,0
of,1,1
Wall,0,0
Street,0,0
",",0,0
``,0,0
you,0,0
have,0,0
to,0,0
keep,0,0
look,0,0
over,0,0
the,0,0
Horizon,0,0
to,0,0
make,0,0
choice,0,0
that,0,0
be,0,0
not,0,0
only,0,0
go,0,0
to,0,0
benefit,0,0
you,0,0
but,0,0
...,0,0
the,0,0
larger,0,0
economy,0,0
.,0,0
'',0,0
``,0,0
I,0,0
be,0,0
strike,0,0
by,0,0
a,0,0
op-ed,0,0
that,0,0
Terry,0,0
have,0,0
in,0,0
the,0,0
Wall,0,0
Street,0,0
Journal,0,0
about,0,0
two,0,0
month,0,0
ago,0,0
.,0,0
it,0,0
be,0,0
title,0,0
``,0,0
Wall,0,0
Street,0,0
be,0,0
lose,0,0
the,0,0
best,0,0
and,0,0
the,0,0
brightest,0,0
",",0,0
'',0,0
but,0,0
it,0,0
be,0,0
really,0,0
about,0,0
the,0,0
disconnect,0,0
that,0,0
be,0,0
grow,0,0
between,0,0
we,0,0
financial,0,0
market,0,0
and,0,0
we,0,0
economy,0,0
between,0,0
",",0,0
as,0,0
Terry,0,0
say,0,1
",",0,0
Wall,0,0
Street,0,0
and,0,0
main,0,0
Street,0,0
.,0,0
now,0,0
",",0,0
one,0,0
thing,0,0
that,0,0
come,0,0
through,0,0
to,0,0
I,0,0
loudly,0,0
and,0,0
clearly,0,0
as,0,0
Secretary,0,0
of,0,1
State,0,0
for,0,0
four,0,0
year,0,0
be,0,0
that,0,0
you,0,0
have,0,0
to,0,0
keep,0,0
look,0,0
to,0,0
the,0,0
future,0,0
.,0,0
that,0,0
be,0,0
what,0,0
you,0,0
do,0,0
",",0,0
and,0,0
you,0,0
do,0,0
it,0,0
extremely,0,0
well,0,0
.,0,0
you,0,0
have,0,0
to,0,0
keep,0,0
look,0,0
over,0,0
the,0,0
horizon,0,0
to,0,0
make,0,0
choice,0,0
that,0,0
be,0,0
go,0,0
to,0,0
not,0,0
only,0,0
benefit,0,0
you,0,0
but,0,0
you,0,0
institution,0,0
and,0,0
",",0,0
I,0,0
would,0,0
hope,0,0
",",0,0
the,0,0
larger,0,0
economy,0,0
.,0,0
'',0,0
-LSB-,0,0
remark,0,0
to,0,0
CME,0,0
group,0,0
",",0,0
11/18/13,0,0
.,0,0
-RSB-,0,0
Hillary,0,0
Clinton,0,0
praise,1,0
``,0,0
continue,0,0
movement,0,0
towards,0,0
open,0,0
Markets,0,0
'',0,0
and,0,0
``,0,0
toward,0,0
the,0,0
Development,0,0
of,0,1
a,0,0
Middle,0,0
Class,0,0
that,0,0
can,0,0
buy,0,0
the,0,0
Products,0,0
.,0,0
'',0,0
``,0,0
but,0,0
the,0,0
trend,0,0
line,0,0
be,0,0
both,0,0
positive,0,0
and,0,0
troubling,0,0
.,0,0
there,0,0
be,0,0
a,0,0
still,0,0
continue,0,0
movement,0,0
toward,0,0
open,0,0
market,0,0
",",0,0
toward,0,0
greater,0,0
innovation,0,0
",",0,0
toward,0,0
the,0,0
development,0,0
of,0,1
a,0,0
middle,0,0
class,0,0
that,0,0
can,0,0
buy,0,0
the,0,0
product,0,0
.,0,0
as,0,0
Lloyd,0,0
be,0,0
talk,0,0
in,0,0
he,0,0
intro,0,0
about,0,0
the,0,0
work,0,0
that,0,0
you,0,0
do,0,0
create,0,0
product,0,0
and,0,0
then,0,0
make,0,0
sure,0,0
there,0,0
be,0,0
market,0,0
by,0,0
foster,0,0
the,0,0
kind,0,0
of,0,1
inclusive,0,0
prosperity,0,0
that,0,0
include,0,0
consumer,0,0
be,0,0
a,0,0
positive,0,0
trend,0,0
in,0,0
many,0,0
part,0,0
of,0,1
the,0,0
world,0,0
now,0,0
.,0,0
democracy,0,0
be,0,0
hold,0,0
its,0,0
own,0,0
",",0,0
so,0,0
people,0,0
be,0,0
still,0,0
largely,0,0
live,0,0
under,0,0
government,0,0
of,0,1
they,0,0
own,0,0
choose,0,0
.,0,0
the,0,0
possibility,0,0
of,0,1
technology,0,0
increase,0,0
lifespan,0,0
and,0,0
access,0,0
to,0,0
education,0,0
and,0,0
so,0,0
many,0,0
other,0,0
benefit,0,0
that,0,0
will,0,0
redound,0,0
to,0,0
not,0,0
only,0,0
the,0,0
advantage,0,0
of,0,1
the,0,0
individual,0,0
but,0,0
larger,0,0
society,0,0
.,0,0
'',0,0
-LSB-,0,0
Goldman,0,0
Sachs,0,0
Builders,0,0
and,0,0
Innovators,0,0
Summit,0,0
",",0,0
10/29/13,0,0
.,0,0
-rsb-,0,0
Clinton,0,0
Said,1,0
Dodd-Frank,0,0
be,0,0
something,0,0
that,0,0
need,0,0
to,0,0
pass,0,0
``,0,0
for,0,0
political,0,0
reason,0,0
.,0,0
'',0,0
``,0,0
and,0,0
with,0,0
political,0,0
people,0,0
",",0,0
again,0,0
",",0,0
I,0,0
would,0,0
say,0,1
the,0,0
same,0,0
thing,0,0
",",0,0
you,0,0
know,0,0
",",0,0
there,0,0
be,0,0
a,0,0
lot,0,0
of,0,1
complain,0,0
about,0,0
Dodd-Frank,0,0
",",0,0
but,0,0
there,0,0
be,0,0
also,0,0
a,0,0
need,0,0
to,0,0
do,0,0
something,0,0
because,0,0
for,0,0
political,0,0
reason,0,0
",",0,0
if,0,0
you,0,0
be,0,0
a,0,0
elect,0,0
member,0,0
of,0,1
Congress,0,0
and,0,0
people,0,0
in,0,0
you,0,0
constituency,0,0
be,0,0
lose,0,0
job,0,0
and,0,0
shut,0,0
business,0,0
and,0,0
everybody,0,0
in,0,0
the,0,0
press,0,0
be,0,0
say,0,1
it,0,0
be,0,0
all,0,0
the,0,0
fault,0,0
of,0,1
Wall,0,0
Street,0,0
",",0,0
you,0,0
can,0,0
not,0,0
sit,0,0
idly,0,0
by,0,0
and,0,0
do,0,0
nothing,0,0
",",0,0
but,0,0
what,0,0
you,0,0
do,0,0
be,0,0
really,0,0
important,0,0
.,0,0
and,0,0
I,0,0
think,0,0
the,0,0
jury,0,0
be,0,0
still,0,0
out,0,0
on,0,0
that,0,0
because,0,0
it,0,0
be,0,0
very,0,0
difficult,0,0
to,0,0
sort,0,0
of,0,1
sort,0,0
through,0,0
it,0,0
all,0,0
.,0,0
'',0,0
-LSB-,0,0
Goldman,0,0
Sachs,0,0
aim,0,0
Alternative,0,0
investment,0,0
symposium,0,0
",",0,0
10/24/13,0,0
.,0,0
-rsb-,0,0
Clinton,0,0
Said,1,0
Financial,0,0
Reform,0,0
``,0,0
really,0,0
have,0,0
to,0,0
come,0,0
from,0,0
the,0,0
Industry,0,0
itself,0,0
.,0,0
'',0,0
``,0,0
remember,0,0
what,0,0
Teddy,0,0
Roosevelt,0,0
do,0,0
.,0,0
yes,0,0
",",0,0
he,0,0
take,0,0
on,0,0
what,0,0
he,0,0
see,0,1
as,0,0
the,0,0
excess,0,0
in,0,0
the,0,0
economy,0,0
",",0,0
but,0,0
he,0,0
also,0,0
stand,0,0
against,0,0
the,0,0
excess,0,0
in,0,0
politics,0,0
.,0,0
he,0,0
do,0,0
not,0,0
want,0,0
to,0,0
unleash,0,0
a,0,0
lot,0,0
of,0,1
nationalist,0,0
",",0,0
populistic,0,0
reaction,0,0
.,0,0
he,0,0
want,0,0
to,0,0
try,0,0
to,0,0
figure,0,1
out,0,0
how,0,0
to,0,0
get,0,0
back,0,0
into,0,0
that,0,0
balance,0,0
that,0,0
have,0,0
serve,0,0
America,0,0
so,0,0
well,0,0
over,0,0
we,0,0
entire,0,0
nationhood,0,0
.,0,0
today,0,0
",",0,0
there,0,0
be,0,0
more,0,0
that,0,0
can,0,0
and,0,0
should,0,0
be,0,0
do,0,0
that,0,0
really,0,0
have,0,0
to,0,0
come,0,0
from,0,0
the,0,0
industry,0,0
itself,0,0
",",0,0
and,0,0
how,0,0
we,0,0
can,0,0
strengthen,0,0
we,0,0
economy,0,0
",",0,0
create,0,0
more,0,0
job,0,0
at,0,0
a,0,0
time,0,0
where,0,0
that,0,0
be,0,0
increasingly,0,0
challenging,0,0
",",0,0
to,0,0
get,0,0
back,0,0
to,0,0
Teddy,0,0
Roosevelt,0,0
's,0,0
square,0,0
deal,0,0
.,0,0
and,0,0
I,0,0
really,0,0
believe,0,0
that,0,0
we,0,0
country,0,0
and,0,0
all,0,0
of,0,1
you,0,0
be,0,0
up,0,0
to,0,0
that,0,0
job,0,0
.,0,0
'',0,0
-LSB-,0,0
Clinton,0,0
Remarks,0,0
to,0,0
Deutsche,0,0
Bank,0,0
",",0,0
10/7/14,0,0
.,0,0
-RSB-,0,0
Clinton,0,0
:,1,0
as,0,0
Senator,0,0
",",0,0
``,0,0
I,0,0
represent,0,0
and,0,0
work,0,0
with,0,0
'',0,0
so,0,0
many,0,0
on,0,0
Wall,0,0
Street,0,0
and,0,0
``,0,0
do,0,0
all,0,0
I,0,0
could,0,0
to,0,0
make,0,0
sure,0,0
they,0,0
continue,0,0
to,0,0
prosper,0,0
'',0,0
but,0,0
still,0,0
call,0,0
for,0,0
closing,0,0
carry,0,0
Interest,0,0
Loophole,0,0
.,0,0
in,0,0
remark,0,0
at,0,0
Robbins,0,0
",",0,0
Gellar,0,0
",",0,0
Rudman,0,0
&amp;,0,0
Dowd,0,0
in,0,0
San,0,0
Diego,0,0
",",0,0
Hillary,0,0
Clinton,0,0
say,1,1
",",0,0
``,0,0
when,0,0
I,0,0
be,0,0
a,0,0
Senator,0,0
from,0,0
New,0,0
York,0,0
",",0,0
I,0,0
represent,0,0
and,0,0
work,0,0
with,0,0
so,0,0
many,0,0
talented,0,0
principled,0,0
people,0,0
who,0,0
make,0,0
they,0,0
living,0,0
in,0,0
finance,0,0
.,0,0
but,0,0
even,0,0
think,0,0
I,0,0
represent,0,0
they,0,0
and,0,0
do,0,0
all,0,0
I,0,0
could,0,0
to,0,0
make,0,0
sure,0,0
they,0,0
continue,0,0
to,0,0
prosper,0,0
",",0,0
I,0,0
call,0,0
for,0,0
close,0,0
the,0,0
carry,0,0
interest,0,0
loophole,0,0
and,0,0
address,0,0
skyrocket,0,0
ceo,0,0
pay,0,0
.,0,0
I,0,0
also,0,0
be,0,0
call,0,0
in,0,0
',0,0
06,0,0
",",0,0
'07,0,0
for,0,0
do,0,0
something,0,0
about,0,0
the,0,0
mortgage,0,0
crisis,0,0
",",0,0
because,0,0
I,0,0
see,0,1
every,0,0
day,0,0
from,0,0
Wall,0,0
Street,0,0
literally,0,0
to,0,0
main,0,0
street,0,0
across,0,0
New,0,0
York,0,0
how,0,0
a,0,0
well-function,0,0
financial,0,0
system,0,0
be,0,0
essential,0,0
.,0,0
so,0,0
when,0,0
I,0,0
raise,0,0
early,0,0
warning,0,0
about,0,0
early,0,0
warning,0,0
about,0,0
subprime,0,0
mortgage,0,0
and,0,0
call,0,0
for,0,0
regulate,0,0
derivative,0,0
and,0,0
over,0,0
complex,0,0
financial,0,0
product,0,0
",",0,0
I,0,0
do,0,0
not,0,0
get,0,0
some,0,0
big,0,0
argument,0,0
",",0,0
because,0,0
people,0,0
sort,0,0
of,0,1
say,0,1
",",0,0
no,0,0
",",0,0
that,0,0
make,0,0
sense,0,0
.,0,0
but,0,0
boy,0,0
",",0,0
have,0,0
we,0,0
have,0,0
fight,0,0
about,0,0
it,0,0
ever,0,0
since,0,0
.,0,0
'',0,0
-LSB-,0,0
Hillary,0,0
Clinton,0,0
's,0,0
remark,0,0
at,0,0
Robbins,0,0
Geller,0,0
Rudman,0,0
&amp;,0,0
Dowd,0,0
in,0,0
San,0,0
Diego,0,0
",",0,0
9/04/14,0,0
.,0,0
-RSB-,0,0
Goldman,0,0
Sachs,0,0
Representative,0,0
Thanked,0,0
Clinton,0,0
for,1,0
she,0,0
courage,0,0
in,0,0
continue,0,0
to,0,0
associate,0,0
herself,0,0
with,0,0
Wall,0,0
Street,0,0
after,0,0
Crisis,0,0
.,0,0
``,0,0
MR.,0,0
O'NEILL,0,0
:,1,0
by,0,0
the,0,0
way,0,0
",",0,0
we,0,0
really,0,0
do,0,0
appreciate,0,0
when,0,0
you,0,0
be,0,0
the,0,0
senator,0,0
from,0,0
New,0,0
York,0,0
and,0,0
you,0,0
continue,0,0
involvement,0,0
in,0,0
the,0,0
issue,0,0
-lrb-,0,0
inaudible,0,0
-rrb-,0,0
to,0,0
be,0,0
courageous,0,0
in,0,0
some,0,0
respects,0,0
to,0,0
associate,0,0
with,0,0
Wall,0,0
Street,0,0
and,0,0
this,0,0
environment,0,0
.,0,0
thank,0,0
you,0,0
very,0,0
much,0,0
.,0,0
SECRETARY,0,0
CLINTON,0,0
:,1,0
well,0,0
",",0,0
I,0,0
do,0,0
not,0,0
feel,0,0
particularly,0,0
courageous,0,0
.,0,0
I,0,0
mean,0,0
",",0,0
if,0,0
we,0,0
be,0,0
go,0,0
to,0,0
be,0,0
a,0,0
effective,0,0
",",0,0
efficient,0,0
economy,0,0
",",0,0
we,0,0
need,0,0
to,0,0
have,0,0
all,0,0
part,0,0
of,0,1
that,0,0
engine,0,0
run,0,0
well,0,0
",",0,0
and,0,0
that,0,0
include,0,0
Wall,0,0
Street,0,0
and,0,0
main,0,0
Street,0,0
.,0,0
'',0,0
-LSB-,0,0
Goldman,0,0
Sachs,0,0
aim,0,0
Alternative,0,0
investment,0,0
symposium,0,0
",",0,0
10/24/13,0,0
.,0,0
-rsb-,0,0
WikiLeaks,0,0
claim,1,0
`,0,0
state,0,0
party,0,0
',0,0
cut,0,0
Assange,0,0
's,0,0
internet,0,0
connection,0,0
.,0,0
the,0,0
internet,0,0
connection,0,0
of,0,1
WikiLeaks,0,0
founder,0,0
Julian,0,0
Assange,0,0
have,0,0
be,0,0
cut,0,0
``,0,0
by,0,0
a,0,0
state,0,0
party,0,0
",",0,0
'',0,0
the,0,0
document-dumping,0,0
organization,0,0
announce,1,0
Monday,0,0
morning,0,0
on,0,0
Twitter,0,0
.,0,0
in,0,0
a,0,0
post,0,0
to,0,0
its,0,0
twitter,0,0
account,0,0
",",0,0
WikiLeaks,0,0
do,0,0
not,0,0
announce,1,0
which,0,0
state,0,0
party,0,0
have,0,0
cut,0,0
the,0,0
internet,0,0
connection,0,0
.,0,0
Assange,0,0
have,0,0
live,0,0
inside,0,0
the,0,0
Ecuadorian,0,0
Embassy,0,0
in,0,0
London,0,0
since,0,0
2012,0,0
",",0,0
where,0,0
he,0,0
have,0,0
remain,0,0
in,0,0
order,0,0
to,0,0
avoid,0,0
extradition,0,0
to,0,0
Sweden,0,0
",",0,0
where,0,0
he,0,0
be,0,0
want,0,0
in,0,0
connection,0,0
with,0,0
a,0,0
rape,0,0
allegation,0,0
.,0,0
Assange,0,0
have,0,0
say,1,1
he,0,0
fear,0,0
he,0,0
would,0,0
be,0,0
extradite,0,0
to,0,0
the,0,0
United,0,0
States,0,0
to,0,0
face,0,0
espionage,0,0
charge,0,0
if,0,0
he,0,0
be,0,0
to,0,0
step,0,0
outside,0,0
the,0,0
Ecuadorian,0,0
Embassy,0,0
.,0,0
WikiLeaks,0,0
have,0,0
take,0,0
on,0,0
a,0,0
greater,0,0
role,0,0
in,0,0
the,0,0
presidential,0,0
election,0,0
in,0,0
recent,0,0
day,0,0
",",0,0
release,0,0
