lemma,cue_label,baseline
of,0,1
the,0,0
plan,0,0
venture,0,0
",",0,0
Thomson,0,0
would,0,0
make,0,0
a,0,0
cash,0,0
payment,0,0
to,0,0
British,0,0
Aerospace,0,0
.,0,0
annual,0,0
revenue,0,0
of,0,1
British,0,0
Aerospace,0,0
's,0,0
missile,0,0
business,0,0
be,0,0
about,0,0
#,0,0
950,0,0
million,0,0
",",0,0
a,0,0
Thomson,0,0
spokesman,0,0
say,1,1
.,0,0
British,0,0
Aerospace,0,0
's,0,0
chief,0,0
missile,0,0
product,0,0
include,0,0
its,0,0
17-year-old,0,0
family,0,0
of,0,1
Rapier,0,0
surface-to-air,0,0
missile,0,0
.,0,0
Thomson,0,0
missile,0,0
product,0,0
",",0,0
with,0,0
about,0,0
half,0,0
British,0,0
Aerospace,0,0
's,0,0
annual,0,0
revenue,0,0
",",0,0
include,0,0
the,0,0
Crotale,0,0
surface-to-air,0,0
missile,0,0
family,0,0
.,0,0
Interprovincial,0,0
Pipe,0,0
line,0,0
Co.,0,0
say,1,1
it,0,0
will,0,0
delay,0,0
a,0,0
propose,0,0
two-step,0,0
",",0,0
830,0,0
million,0,0
Canadian-dollar,0,0
-lrb-,0,0
us$,0,0
705.6,0,0
million,0,0
-rrb-,0,0
expansion,0,0
of,0,1
its,0,0
system,0,0
because,0,0
Canada,0,0
's,0,0
output,0,0
of,0,1
crude,0,0
oil,0,0
be,0,0
shrink,0,0
.,0,0
Interprovincial,0,0
",",0,0
Canada,0,0
's,0,0
biggest,0,0
oil,0,0
pipeline,0,0
operator,0,0
and,0,0
a,0,0
major,0,0
transporter,0,0
of,0,1
crude,0,0
to,0,0
the,0,0
U.S.,0,0
",",0,0
say,1,1
revise,0,0
industry,0,0
forecast,0,0
indicate,0,0
that,0,0
canadian,0,0
oil,0,0
output,0,0
will,0,0
total,0,0
about,0,0
1.64,0,0
million,0,0
barrel,0,0
a,0,0
day,0,0
by,0,0
1991,0,0
",",0,0
8,0,0
%,0,0
lower,0,0
than,0,0
a,0,0
previous,0,0
estimate,0,0
.,0,0
canadian,0,0
crude,0,0
production,0,0
average,0,0
about,0,0
1.69,0,0
million,0,0
barrel,0,0
a,0,0
day,0,0
during,0,0
1989,0,0
's,0,0
first,0,0
half,0,0
",",0,0
about,0,0
1,0,0
%,0,0
below,0,0
the,0,0
1988,0,0
level,0,0
.,0,0
``,0,0
the,0,0
capability,0,0
of,0,1
exist,0,0
field,0,0
to,0,0
deliver,0,0
oil,0,0
be,0,0
drop,0,0
",",0,0
'',0,0
and,0,0
oil,0,0
exploration,0,0
activity,0,0
be,0,0
also,0,0
down,0,0
dramatically,0,0
",",0,0
as,0,0
many,0,0
producer,0,0
shift,0,0
they,0,0
emphasis,0,0
to,0,0
natural,0,0
gas,0,0
",",0,0
say,1,1
Ronald,0,0
Watkins,0,0
",",0,0
vice,0,0
president,0,0
for,0,0
government,0,0
and,0,0
industry,0,0
relation,0,0
with,0,0
Interprovincial,0,0
's,0,0
parent,0,0
",",0,0
Interhome,0,0
Energy,0,0
Inc,0,0
.,0,0
Mr.,0,0
Watkins,0,0
say,1,1
volume,0,0
on,0,0
Interprovincial,0,0
's,0,0
system,0,0
be,0,0
down,0,0
about,0,0
2,0,0
%,0,0
since,0,0
January,0,0
and,0,0
be,0,0
expect,0,0
to,0,0
fall,0,0
further,0,0
",",0,0
make,0,0
expansion,0,0
unnecessary,0,0
until,0,0
perhaps,0,0
the,0,0
mid-1990,0,0
.,0,0
``,0,0
there,0,0
have,0,0
be,0,0
a,0,0
swing,0,0
of,0,1
the,0,0
pendulum,0,0
back,0,0
to,0,0
the,0,0
gas,0,0
side,0,0
",",0,0
'',0,0
he,0,0
say,1,1
.,0,0
many,0,0
of,0,1
Canada,0,0
's,0,0
oil,0,0
and,0,0
gas,0,0
producer,0,0
say,1,1
the,0,0
outlook,0,0
for,0,0
natural,0,0
gas,0,0
be,0,0
better,0,0
than,0,0
it,0,0
be,0,0
for,0,0
oil,0,0
",",0,0
and,0,0
have,0,0
shift,0,0
they,0,0
exploration,0,0
and,0,0
development,0,0
budget,0,0
accordingly,0,0
.,0,0
the,0,0
number,0,0
of,0,1
active,0,0
drilling,0,0
rigs,0,0
in,0,0
Canada,0,0
be,0,0
down,0,0
30,0,0
%,0,0
from,0,0
a,0,0
year,0,0
ago,0,0
",",0,0
and,0,0
the,0,0
number,0,0
of,0,1
complete,0,0
oil,0,0
well,0,0
be,0,0
``,0,0
down,0,0
more,0,0
than,0,0
that,0,0
",",0,0
due,0,0
to,0,0
the,0,0
increase,0,0
focus,0,0
on,0,0
gas,0,0
exploration,0,0
",",0,0
'',0,0
say,1,1
Robert,0,0
Feick,0,0
",",0,0
manager,0,0
of,0,1
crude,0,0
oil,0,0
with,0,0
Calgary,0,0
's,0,0
Independent,0,0
Petroleum,0,0
Association,0,0
of,0,1
Canada,0,0
",",0,0
a,0,0
industry,0,0
group,0,0
.,0,0
Mr.,0,0
Watkins,0,0
say,1,1
the,0,0
main,0,0
reason,0,0
for,0,0
the,0,0
production,0,0
decline,0,0
be,0,0
shrink,0,0
output,0,0
of,0,1
light,0,0
crude,0,0
from,0,0
mature,0,0
",",0,0
conventional,0,0
field,0,0
in,0,0
western,0,0
Canada,0,0
.,0,0
interprovincial,0,0
transport,0,0
about,0,0
75,0,0
%,0,0
of,0,1
all,0,0
crude,0,0
produce,0,0
in,0,0
western,0,0
Canada,0,0
",",0,0
and,0,0
almost,0,0
60,0,0
%,0,0
of,0,1
Interprovincial,0,0
's,0,0
total,0,0
volume,0,0
consist,0,0
of,0,1
light,0,0
crude,0,0
.,0,0
nearly,0,0
all,0,0
of,0,1
the,0,0
crude,0,0
oil,0,0
that,0,0
Canada,0,0
export,0,0
to,0,0
the,0,0
U.S.,0,0
be,0,0
transport,0,0
on,0,0
Interprovincial,0,0
's,0,0
system,0,0
",",0,0
whose,0,0
main,0,0
line,0,0
run,0,0
from,0,0
Edmonton,0,0
to,0,0
major,0,0
U.S.,0,0
and,0,0
canadian,0,0
city,0,0
in,0,0
the,0,0
Great,0,0
Lakes,0,0
region,0,0
",",0,0
include,0,0
Chicago,0,0
",",0,0
Buffalo,0,0
",",0,0
Toronto,0,0
and,0,0
Montreal,0,0
.,0,0
Canada,0,0
's,0,0
current,0,0
oil,0,0
export,0,0
to,0,0
the,0,0
U.S.,0,0
total,0,0
about,0,0
"600,000",0,0
barrel,0,0
a,0,0
day,0,0
",",0,0
or,0,0
about,0,0
9.1,0,0
%,0,0
of,0,1
net,0,0
U.S.,0,0
crude,0,0
import,0,0
",",0,0
say,1,1
John,0,0
Lichtblau,0,0
",",0,0
president,0,0
of,0,1
the,0,0
New,0,0
York-based,0,0
Petroleum,0,0
Industry,0,0
Research,0,0
Foundation,0,0
.,0,0
that,0,0
rank,0,0
Canada,0,0
as,0,0
the,0,0
fourth-largest,0,0
source,0,0
of,0,1
import,0,0
crude,0,0
",",0,0
behind,0,0
Saudi,0,0
Arabia,0,0
",",0,0
Nigeria,0,0
and,0,0
Mexico,0,0
.,0,0
Mr.,0,0
Lichtblau,0,0
say,1,1
Canada,0,0
's,0,0
decline,0,0
crude,0,0
output,0,0
",",0,0
combine,0,0
with,0,0
the,0,0
fast-shrink,0,0
output,0,0
of,0,1
U.S.,0,0
crude,0,0
",",0,0
will,0,0
help,0,0
intensify,0,0
U.S.,0,0
reliance,0,0
on,0,0
oil,0,0
from,0,0
overseas,0,0
",",0,0
particularly,0,0
the,0,0
Middle,0,0
East,0,0
.,0,0
``,0,0
it,0,0
be,0,0
very,0,0
much,0,0
a,0,0
grow,0,0
concern,0,0
.,0,0
but,0,0
when,0,0
something,0,0
be,0,0
inevitable,0,0
",",0,0
you,0,0
learn,0,0
to,0,0
live,0,0
with,0,0
it,0,0
",",0,0
'',0,0
he,0,0
say,1,1
.,0,0
Mr.,0,0
Lichtblau,0,0
stress,1,0
that,0,0
the,0,0
delay,0,0
of,0,1
Interprovincial,0,0
's,0,0
propose,0,0
expansion,0,0
will,0,0
not,0,0
by,0,0
itself,0,0
increase,0,0
U.S.,0,0
dependence,0,0
on,0,0
offshore,0,0
crude,0,0
",",0,0
however,0,0
",",0,0
since,0,0
canadian,0,0
import,0,0
be,0,0
limit,0,0
in,0,0
any,0,0
case,0,0
by,0,0
Canada,0,0
's,0,0
falling,0,0
output,0,0
.,0,0
under,0,0
term,0,0
of,0,1
its,0,0
propose,0,0
two-step,0,0
expansion,0,0
",",0,0
which,0,0
would,0,0
have,0,0
require,1,0
regulatory,0,0
approval,0,0
",",0,0
Interprovincial,0,0
intend,1,0
to,0,0
add,0,0
"200,000",0,0
barrel,0,0
a,0,0
day,0,0
of,0,1
additional,0,0
capacity,0,0
to,0,0
its,0,0
system,0,0
",",0,0
begin,0,0
with,0,0
a,0,0
modest,0,0
expansion,0,0
by,0,0
1991,0,0
.,0,0
the,0,0
system,0,0
currently,0,0
have,0,0
a,0,0
capacity,0,0
of,0,1
1.55,0,0
million,0,0
barrel,0,0
a,0,0
day,0,0
.,0,0
Inland,0,0
Steel,0,0
Industries,0,0
Inc.,0,0
expect,1,0
to,0,0
report,0,0
that,0,0
third-quarter,0,0
earning,0,0
drop,0,0
more,0,0
than,0,0
50,0,0
%,0,0
from,0,0
the,0,0
previous,0,0
quarter,0,0
as,0,0
a,0,0
result,0,0
of,0,1
reduce,0,0
sale,0,0
volume,0,0
and,0,0
increase,0,0
cost,0,0
.,0,0
in,0,0
the,0,0
second,0,0
quarter,0,0
",",0,0
the,0,0
steelmaker,0,0
have,0,0
net,0,0
income,0,0
of,0,1
$,0,0
45.3,0,0
million,0,0
or,0,0
$,0,0
1.25,0,0
a,0,0
share,0,0
",",0,0
include,0,0
a,0,0
pretax,0,0
charge,0,0
of,0,1
$,0,0
17,0,0
million,0,0
related,0,0
to,0,0
the,0,0
settlement,0,0
of,0,1
a,0,0
suit,0,0
",",0,0
on,0,0
sale,0,0
of,0,1
$,0,0
1.11,0,0
billion,0,0
.,0,0
the,0,0
company,0,0
say,1,1
normal,0,0
seasonal,0,0
softness,0,0
and,0,0
lose,0,0
order,0,0
cause,0,0
by,0,0
prolong,0,0
labor,0,0
talk,0,0
reduce,0,0
shipment,0,0
by,0,0
"200,000",0,0
ton,0,0
in,0,0
the,0,0
latest,0,0
quarter,0,0
",",0,0
compare,0,0
with,0,0
the,0,0
second,0,0
quarter,0,0
.,0,0
at,0,0
the,0,0
same,0,0
time,0,0
",",0,0
the,0,0
integrated-steel,0,0
business,0,0
be,0,0
hurt,0,0
by,0,0
continue,0,0
increase,0,0
in,0,0
material,0,0
cost,0,0
and,0,0
repair,0,0
and,0,0
maintenance,0,0
expense,0,0
",",0,0
as,0,0
well,0,0
as,0,0
higher,0,0
labor,0,0
cost,0,0
under,0,0
its,0,0
new,0,0
contract,0,0
.,0,0
the,0,0
service-center,0,0
business,0,0
be,0,0
hurt,0,0
by,0,0
reduce,0,0
margin,0,0
and,0,0
start-up,0,0
cost,0,0
associate,0,0
with,0,0
its,0,0
Joseph,0,0
T.,0,0
Ryerson,0,0
&amp;,0,0
Son,0,0
unit,0,0
.,0,0
the,0,0
company,0,0
say,1,1
it,0,0
be,0,0
begin,0,0
to,0,0
see,0,1
some,0,0
shipping-rate,0,0
improvement,0,0
in,0,0
both,0,0
the,0,0
intergrated-steel,0,0
and,0,0
steel-service-center,0,0
segment,0,0
",",0,0
which,0,0
should,0,0
result,0,0
in,0,0
improve,0,0
result,0,0
for,0,0
the,0,0
fourth,0,0
quarter,0,0
.,0,0
Inland,0,0
say,1,1
its,0,0
third-quarter,0,0
result,0,0
will,0,0
be,0,0
announce,0,0
later,0,0
this,0,0
week,0,0
.,0,0
in,0,0
the,0,0
year-earlier,0,0
third,0,0
quarter,0,0
",",0,0
when,0,0
the,0,0
industry,0,0
be,0,0
in,0,0
the,0,0
midst,0,0
of,0,1
a,0,0
boom,0,0
",",0,0
the,0,0
company,0,0
have,0,0
net,0,0
of,0,1
$,0,0
61,0,0
million,0,0
",",0,0
or,0,0
$,0,0
1.70,0,0
a,0,0
share,0,0
",",0,0
on,0,0
sale,0,0
of,0,1
$,0,0
1.02,0,0
billion,0,0
.,0,0
predict,0,0
the,0,0
financial,0,0
result,0,0
of,0,1
computer,0,0
firm,0,0
have,0,0
be,0,0
a,0,0
tough,0,0
job,0,0
lately,0,0
.,0,0
take,0,0
Microsoft,0,0
Corp.,0,0
",",0,0
the,0,0
largest,0,0
maker,0,0
of,0,1
personal,0,0
computer,0,0
software,0,0
and,0,0
generally,0,0
consider,0,0
a,0,0
industry,0,0
bellwether,0,0
.,0,0
in,0,0
July,0,0
",",0,0
the,0,0
company,0,0
stun,0,0
Wall,0,0
Street,0,0
with,0,0
the,0,0
prediction,1,0
that,0,0
growth,0,0
in,0,0
the,0,0
personal,0,0
computer,0,0
business,0,0
overall,0,0
would,0,0
be,0,0
only,0,0
10,0,0
%,0,0
in,0,0
1990,0,0
",",0,0
a,0,0
modest,0,0
increase,0,0
when,0,0
compare,0,0
with,0,0
the,0,0
sizzling,0,0
expansion,0,0
of,0,1
year,0,0
past,0,0
.,0,0
investor,0,0
--,0,0
take,1,0
this,0,0
as,0,0
a,0,0
sign,0,0
that,0,0
a,0,0
broad,0,0
industry,0,0
slump,0,0
be,0,0
in,0,0
the,0,0
offing,0,0
--,0,0
react,0,0
by,0,0
sell,0,0
the,0,0
company,0,0
's,0,0
stock,0,0
",",0,0
which,0,0
lose,0,0
$,0,0
3.25,0,0
that,0,0
day,0,0
to,0,0
close,0,0
at,0,0
$,0,0
52,0,0
in,0,0
national,0,0
over-the-counter,0,0
trading,0,0
.,0,0
but,0,0
that,0,0
be,0,0
all,0,0
of,0,1
three,0,0
month,0,0
ago,0,0
.,0,0
last,0,0
week,0,0
",",0,0
Microsoft,0,0
say,1,1
it,0,0
expect,0,0
revenue,0,0
for,0,0
its,0,0
first,0,0
quarter,0,0
end,0,0
Sept.,0,0
30,0,0
to,0,0
increase,0,0
34,0,0
%,0,0
.,0,0
the,0,0
announcement,0,0
cause,0,0
the,0,0
company,0,0
's,0,0
stock,0,0
to,0,0
surge,0,0
$,0,0
6.50,0,0
to,0,0
close,0,0
at,0,0
$,0,0
75.50,0,0
a,0,0
share,0,0
.,0,0
Microsoft,0,0
's,0,0
surprising,0,0
strength,0,0
be,0,0
one,0,0
example,0,0
of,0,1
the,0,0
difficulty,0,0
face,0,0
investor,0,0
look,0,0
for,0,0
reassurance,0,0
about,0,0
the,0,0
financial,0,0
health,0,0
of,0,1
the,0,0
computer,0,0
firm,0,0
.,0,0
``,0,0
it,0,0
be,0,0
hard,0,0
to,0,0
know,0,0
what,0,0
to,0,0
expect,0,0
at,0,0
this,0,0
point,0,0
",",0,0
'',0,0
say,1,1
Peter,0,0
Rogers,0,0
",",0,0
a,0,0
analyst,0,0
at,0,0
Robertson,0,0
Stephens,0,0
&amp;,0,0
Co,0,0
.,0,0
``,0,0
the,0,0
industry,0,0
defy,0,0
characterization,0,0
.,0,0
'',0,0
to,0,0
illustrate,0,0
",",0,0
Mr.,0,0
Rogers,0,0
say,1,1
that,0,0
of,0,1
the,0,0
14,0,0
computer-related,0,0
firm,0,0
he,0,0
follow,0,0
",",0,0
half,0,0
will,0,0
report,0,0
for,0,0
they,0,0
most,0,0
recent,0,0
quarter,0,0
earning,0,0
below,0,0
last,0,0
year,0,0
's,0,0
result,0,0
",",0,0
and,0,0
half,0,0
above,0,0
those,0,0
result,0,0
.,0,0
among,0,0
those,0,0
company,0,0
expect,1,0
to,0,0
have,0,0
a,0,0
down,0,0
quarter,0,0
be,0,0
Hewlett-Packard,0,0
Co.,0,0
",",0,0
Amdahl,0,0
Corp.,0,0
and,0,0
Sun,0,0
Microsystems,0,0
Inc.,0,0
",",0,0
generally,0,0
solid,0,0
performer,0,0
in,0,0
the,0,0
past,0,0
.,0,0
International,0,0
Business,0,0
Machines,0,0
Corp.,0,0
also,0,0
be,0,0
expect,1,0
to,0,0
report,0,0
disappointing,0,0
result,0,0
.,0,0
Apple,0,0
Computer,0,0
Inc.,0,0
",",0,0
meanwhile,0,0
",",0,0
be,0,0
expect,1,0
to,0,0
show,0,0
improve,0,0
earning,0,0
for,0,0
the,0,0
period,0,0
end,0,0
Sept,0,0
.,0,0
another,0,0
contradictory,0,0
message,0,0
come,0,0
from,0,0
Businessland,0,0
Inc.,0,0
",",0,0
a,0,0
computer,0,0
retailer,0,0
.,0,0
in,0,0
July,0,0
",",0,0
the,0,0
company,0,0
report,1,0
that,0,0
boom,0,0
sale,0,0
of,0,1
new,0,0
personal,0,0
computer,0,0
from,0,0
Apple,0,0
and,0,0
IBM,0,0
have,0,0
result,0,0
in,0,0
net,0,0
income,0,0
more,0,0
than,0,0
double,0,0
for,0,0
its,0,0
fourth,0,0
quarter,0,0
end,0,0
June,0,0
30,0,0
to,0,0
$,0,0
7.4,0,0
million,0,0
",",0,0
or,0,0
23,0,0
cent,0,0
a,0,0
share,0,0
.,0,0
this,0,0
month,0,0
",",0,0
however,0,0
",",0,0
Businessland,0,0
warn,1,0
investor,0,0
that,0,0
result,0,0
for,0,0
its,0,0
first,0,0
quarter,0,0
end,0,0
Sept.,0,0
30,0,0
have,0,0
not,0,0
meet,0,0
expectation,0,0
.,0,0
the,0,0
company,0,0
say,1,1
it,0,0
expect,0,0
earning,0,0
of,0,1
14,0,0
to,0,0
17,0,0
cent,0,0
a,0,0
share,0,0
",",0,0
down,0,0
from,0,0
25,0,0
cent,0,0
a,0,0
share,0,0
in,0,0
the,0,0
year-earlier,0,0
period,0,0
.,0,0
while,0,0
the,0,0
earning,0,0
picture,0,0
confuse,0,0
",",0,0
observer,0,0
say,1,1
the,0,0
major,0,0
force,0,0
expect,0,0
to,0,0
shape,0,0
the,0,0
industry,0,0
in,0,0
the,0,0
come,0,0
year,0,0
be,0,0
clearer,0,0
.,0,0
company,0,0
will,0,0
continue,0,0
to,0,0
war,0,0
over,0,0
standard,0,0
.,0,0
in,0,0
computer,0,0
publishing,0,0
",",0,0
a,0,0
battle,0,0
over,0,0
typeface,0,0
be,0,0
hurt,0,0
Adobe,0,0
Systems,0,0
Inc.,0,0
",",0,0
which,0,0
sell,0,0
software,0,0
that,0,0
controls,0,0
the,0,0
image,0,0
produce,0,0
by,0,0
printer,0,0
and,0,0
display,0,0
.,0,0
until,0,0
recently,0,0
",",0,0
Adobe,0,0
have,0,0
a,0,0
lock,0,0
on,0,0
the,0,0
market,0,0
for,0,0
image,0,0
software,0,0
",",0,0
but,0,0
last,0,0
month,0,0
Apple,0,0
",",0,0
Adobe,0,0
's,0,0
biggest,0,0
customer,0,0
",",0,0
and,0,0
Microsoft,0,0
rebel,0,0
.,0,0
now,0,0
the,0,0
two,0,0
firm,0,0
be,0,0
collaborate,0,0
on,0,0
a,0,0
alternative,0,0
to,0,0
Adobe,0,0
's,0,0
approach,0,0
",",0,0
and,0,0
analyst,0,0
say,1,1
they,0,0
be,0,0
likely,0,0
to,0,0
carry,0,0
IBM,0,0
",",0,0
the,0,0
biggest,0,0
seller,0,0
of,0,1
personal,0,0
computer,0,0
",",0,0
along,0,0
with,0,0
they,0,0
.,0,0
the,0,0
short-term,0,0
outlook,0,0
for,0,0
Adobe,0,0
's,0,0
business,0,0
",",0,0
however,0,0
",",0,0
appear,0,0
strong,0,0
.,0,0
the,0,0
company,0,0
be,0,0
begin,0,0
to,0,0
ship,0,0
a,0,0
new,0,0
software,0,0
program,0,0
that,0,0
be,0,0
be,0,0
herald,0,0
as,0,0
a,0,0
boon,0,0
for,0,0
owner,0,0
of,0,1
low-end,0,0
printer,0,0
sell,0,0
by,0,0
Apple,0,0
.,0,0
the,0,0
program,0,0
be,0,0
aim,0,0
at,0,0
improve,0,0
the,0,0
quality,0,0
of,0,1
print,0,0
material,0,0
.,0,0
John,0,0
Warnock,0,0
",",0,0
Adobe,0,0
's,0,0
chief,0,0
executive,0,0
officer,0,0
",",0,0
say,1,1
the,0,0
Mountain,0,0
View,0,0
",",0,0
Calif.,0,0
",",0,0
company,0,0
have,0,0
be,0,0
receive,0,0
"1,000",0,0
call,0,0
a,0,0
day,0,0
about,0,0
the,0,0
product,0,0
since,0,0
it,0,0
be,0,0
demonstrate,0,0
at,0,0
a,0,0
computer,0,0
publishing,0,0
conference,0,0
several,0,0
week,0,0
ago,0,0
.,0,0
meanwhile,0,0
",",0,0
competition,0,0
between,0,0
various,0,0
operating,0,0
system,0,0
",",0,0
which,0,0
control,0,0
the,0,0
basic,0,0
function,0,0
of,0,1
a,0,0
computer,0,0
",",0,0
spell,0,0
trouble,0,0
for,0,0
software,0,0
firm,0,0
generally,0,0
.,0,0
``,0,0
it,0,0
create,0,0
uncertainty,0,0
and,0,0
usually,0,0
slow,0,0
down,0,0
sale,0,0
",",0,0
'',0,0
say,1,1
Russ,0,0
Crabs,0,0
",",0,0
a,0,0
analyst,0,0
at,0,0
Soundview,0,0
Financial,0,0
Group,0,0
.,0,0
Mr.,0,0
Crabs,0,0
say,1,1
this,0,0
probably,0,0
be,0,0
behind,0,0
the,0,0
expect,0,0
weak,0,0
performance,0,0
of,0,1
Aldus,0,0
Corp.,0,0
",",0,0
maker,0,0
of,0,1
a,0,0
widely,0,0
use,0,0
computer,0,0
publishing,0,0
program,0,0
.,0,0
he,0,0
expect,1,0
Aldus,0,0
to,0,0
report,0,0
earning,0,0
of,0,1
21,0,0
cent,0,0
a,0,0
share,0,0
on,0,0
revenue,0,0
of,0,1
$,0,0
19.5,0,0
million,0,0
for,0,0
its,0,0
third,0,0
quarter,0,0
",",0,0
compare,0,0
with,0,0
earning,0,0
of,0,1
30,0,0
cent,0,0
a,0,0
share,0,0
on,0,0
revenue,0,0
of,0,1
20.4,0,0
million,0,0
in,0,0
the,0,0
year-earlier,0,0
period,0,0
.,0,0
Aldus,0,0
official,0,0
could,0,0
not,0,0
be,0,0
reach,0,0
for,0,0
comment,0,0
.,0,0
on,0,0
the,0,0
other,0,0
hand,0,0
",",0,0
the,0,0
battle,0,0
of,0,1
the,0,0
bus,0,0
be,0,0
expect,1,0
to,0,0
grow,0,0
increasingly,0,0
irrelevant,0,0
.,0,0
a,0,0
bus,0,0
be,0,0
the,0,0
data,0,0
highway,0,0
within,0,0
a,0,0
computer,0,0
.,0,0
IBM,0,0
be,0,0
back,0,0
one,0,0
type,0,0
of,0,1
bus,0,0
call,0,0
microchannel,0,0
",",0,0
while,0,0
the,0,0
nine,0,0
other,0,0
lead,0,0
computer,0,0
maker,0,0
",",0,0
include,0,0
H-P,0,0
and,0,0
Compaq,0,0
Computer,0,0
Corp.,0,0
",",0,0
have,0,0
choose,0,0
another,0,0
method,0,0
.,0,0
``,0,0
user,0,0
do,0,0
not,0,0
care,0,0
about,0,0
the,0,0
bus,0,0
",",0,0
'',0,0
say,1,1
daniel,0,0
Benton,0,0
",",0,0
a,0,0
analyst,0,0
at,0,0
Goldman,0,0
",",0,0
Sachs,0,0
&amp;,0,0
Co,0,0
.,0,0
he,0,0
say,1,1
Apple,0,0
's,0,0
family,0,0
of,0,1
Macintosh,0,0
computer,0,0
",",0,0
for,0,0
instance,0,0
",",0,0
use,0,0
four,0,0
different,0,0
bus,0,0
``,0,0
and,0,0
no,0,0
one,0,0
seem,0,0
to,0,0
mind,0,0
.,0,0
'',0,0
the,0,0
gap,0,0
between,0,0
winner,0,0
and,0,0
laggard,0,0
will,0,0
grow,0,0
.,0,0
in,0,0
personal,0,0
computer,0,0
",",0,0
Apple,0,0
",",0,0
Compaq,0,0
and,0,0
IBM,0,0
be,0,0
expect,1,0
to,0,0
tighten,0,0
they,0,0
hold,0,0
on,0,0
they,0,0
business,0,0
.,0,0
at,0,0
the,0,0
same,0,0
time,0,0
",",0,0
second-tier,0,0
firm,0,0
will,0,0
continue,0,0
to,0,0
lose,0,0
ground,0,0
.,0,0
some,0,0
lagging,0,0
competitor,0,0
even,0,0
may,0,0
leave,0,0
the,0,0
personal,0,0
computer,0,0
business,0,0
altogether,0,0
.,0,0
wyse,0,0
technology,0,0
",",0,0
for,0,0
instance,0,0
",",0,0
be,0,0
consider,0,0
a,0,0
candidate,0,0
to,0,0
sell,0,0
its,0,0
troubled,0,0
operation,0,0
.,0,0
``,0,0
Wyse,0,0
have,0,0
do,0,0
well,0,0
establish,0,0
a,0,0
distribution,0,0
business,0,0
",",0,0
but,0,0
they,0,0
have,0,0
not,0,0
deliver,0,0
product,0,0
that,0,0
sell,0,0
",",0,0
'',0,0
say,1,1
Kimball,0,0
Brown,0,0
",",0,0
a,0,0
analyst,0,0
at,0,0
Prudential-Bache,0,0
Securities,0,0
.,0,0
Mr.,0,0
Brown,0,0
estimate,1,0
Wyse,0,0
",",0,0
whose,0,0
terminal,0,0
business,0,0
be,0,0
strong,0,0
",",0,0
will,0,0
report,0,0
a,0,0
loss,0,0
of,0,1
12,0,0
cent,0,0
a,0,0
share,0,0
for,0,0
its,0,0
quarter,0,0
end,0,0
Sept,0,0
.,0,0
personal-computer,0,0
maker,0,0
will,0,0
continue,0,0
to,0,0
eat,0,0
away,0,0
at,0,0
the,0,0
business,0,0
of,0,1
more,0,0
traditional,0,0
computer,0,0
firm,0,0
.,0,0
ever-more,0,0
powerful,0,0
desk-top,0,0
computer,0,0
",",0,0
design,0,0
with,0,0
one,0,0
or,0,0
more,0,0
microprocessor,0,0
as,0,0
they,0,0
``,0,0
brain,0,0
",",0,0
'',0,0
be,0,0
expect,1,0
to,0,0
increasingly,0,0
take,0,0
on,0,0
function,0,0
carry,0,0
out,0,0
by,0,0
more,0,0
expensive,0,0
minicomputer,0,0
and,0,0
mainframe,0,0
.,0,0
``,0,0
the,0,0
guy,0,0
that,0,0
make,0,0
traditional,0,0
hardware,0,0
be,0,0
really,0,0
be,0,0
obsolet,0,0
by,0,0
microprocessor-based,0,0
machine,0,0
",",0,0
'',0,0
say,1,1
Mr.,0,0
Benton,0,0
.,0,0
as,0,0
a,0,0
result,0,0
of,0,1
this,0,0
trend,0,0
",",0,0
longtime,0,0
powerhouse,0,0
H-P,0,0
",",0,0
IBM,0,0
and,0,0
digital,0,0
equipment,0,0
Corp.,0,0
be,0,0
scramble,0,0
to,0,0
counterattack,0,0
with,0,0
microprocessor-based,0,0
system,0,0
of,0,1
they,0,0
own,0,0
.,0,0
but,0,0
they,0,0
will,0,0
have,0,0
to,0,0
act,0,0
quickly,0,0
.,0,0
Mr.,0,0
Benton,0,0
expect,1,0
Compaq,0,0
to,0,0
unveil,0,0
a,0,0
family,0,0
of,0,1
high-end,0,0
personal,0,0
computer,0,0
later,0,0
this,0,0
year,0,0
that,0,0
be,0,0
powerful,0,0
enough,0,0
to,0,0
serve,0,0
as,0,0
the,0,0
hub,0,0
for,0,0
communication,0,0
within,0,0
large,0,0
network,0,0
of,0,1
desk-top,0,0
machine,0,0
.,0,0
a,0,0
raft,0,0
of,0,1
new,0,0
computer,0,0
company,0,0
also,0,0
have,0,0
target,0,0
this,0,0
``,0,0
server,0,0
'',0,0
market,0,0
.,0,0
population,0,0
drain,0,0
end,0,0
for,0,0
Midwestern,0,0
States,0,0
IOWA,0,0
be,0,0
make,0,0
a,0,0
comeback,0,0
.,0,0
so,0,0
be,0,0
Indiana,0,0
",",0,0
Ohio,0,0
and,0,0
Michigan,0,0
.,0,0
the,0,0
population,0,0
of,0,1
all,0,0
four,0,0
state,0,0
be,0,0
on,0,0
the,0,0
upswing,0,0
",",0,0
accord,0,0
to,1,0
new,0,0
Census,0,0
Bureau,0,0
estimate,0,0
",",0,0
follow,0,0
decline,0,0
throughout,0,0
the,0,0
early,0,0
1980,0,0
.,0,0
the,0,0
gain,0,0
",",0,0
to,0,0
be,0,0
sure,0,0
",",0,0
be,0,0
rather,0,0
small,0,0
